time_ms, meas_time_ms, frame_id, lin_x_m, lin_y_m, lin_z_m, ang_h_rad, ang_p_rad, ang_s_rad, disc_index, player
14625.03611200, 14624.57513600, 7639, 0.146, -0.085, 0.375, 0.04633, -0.13711, -1.01834, 6, 1, 1
14627.03611200, 14626.48992000, 7640, 0.156, -0.089, 0.387, 0.10753, -0.13342, -1.04412, 6, 1, 1
14629.03611200, 14628.40416000, 7641, 0.163, -0.092, 0.396, 0.12305, -0.11703, -1.04802, 6, 1, 1
14631.03611200, 14630.31816000, 7642, 0.152, -0.087, 0.381, 0.07385, -0.13010, -1.03029, 6, 1, 1
14633.03611200, 14632.23294400, 7643, 0.151, -0.086, 0.379, 0.06156, -0.13678, -1.02825, 6, 1, 1
14635.03611200, 14634.14703200, 7644, 0.162, -0.091, 0.393, 0.08951, -0.10651, -1.03285, 6, 1, 1
14637.03611200, 14636.06203200, 7645, 0.162, -0.091, 0.392, 0.13615, -0.13710, -1.05911, 6, 1, 1
14638.03611200, 14637.97608000, 7646, 0.154, -0.087, 0.381, 0.12441, -0.16575, -1.06104, 6, 1, 1
14640.03611200, 14639.89094400, 7647, 0.158, -0.089, 0.387, 0.05313, -0.10500, -1.02251, 6, 1, 1
14642.03611200, 14641.80513600, 7648, 0.155, -0.088, 0.383, 0.09015, -0.14345, -1.04374, 6, 1, 1
14644.03611200, 14643.71994400, 7649, 0.147, -0.084, 0.372, 0.08681, -0.16644, -1.04859, 6, 1, 1
14646.03611200, 14645.63400000, 7650, 0.148, -0.084, 0.373, 0.06056, -0.14361, -1.03403, 6, 1, 1
14648.03611200, 14647.54889600, 7651, 0.155, -0.087, 0.381, 0.03073, -0.10477, -1.01601, 6, 1, 1
14650.03611200, 14649.46294400, 7652, 0.157, -0.088, 0.384, 0.02860, -0.10149, -1.01710, 6, 1, 1
14652.03611200, 14651.37772800, 7653, 0.157, -0.088, 0.383, 0.07749, -0.12428, -1.04227, 6, 1, 1
14654.03611200, 14653.29205600, 7654, 0.171, -0.094, 0.400, 0.08762, -0.08060, -1.03977, 6, 1, 1
14656.03611200, 14655.20605600, 7655, 0.179, -0.097, 0.410, 0.10578, -0.06656, -1.04272, 6, 1, 1
14658.03611200, 14657.12068000, 7656, 0.174, -0.095, 0.403, 0.11263, -0.09504, -1.05287, 6, 1, 1
14659.03611200, 14659.03519200, 7657, 0.182, -0.099, 0.414, 0.09872, -0.05126, -1.03859, 6, 1, 1
14661.03611200, 14660.94986400, 7658, 0.200, -0.106, 0.436, 0.15434, -0.02676, -1.05282, 6, 1, 1
14663.03611200, 14662.86400000, 7659, 0.181, -0.098, 0.412, 0.06245, -0.03314, -1.02468, 6, 1, 1
14665.03611200, 14664.77916000, 7660, 0.180, -0.097, 0.410, 0.06624, -0.04360, -1.02973, 6, 1, 1
14667.03611200, 14666.69289600, 7661, 0.186, -0.100, 0.417, 0.10482, -0.04633, -1.04555, 6, 1, 1
14669.03611200, 14668.60811200, 7662, 0.183, -0.098, 0.413, 0.10918, -0.05299, -1.04778, 6, 1, 1
14671.03611200, 14670.52213600, 7663, 0.183, -0.098, 0.412, 0.15804, -0.09681, -1.07962, 6, 1, 1
14673.03611200, 14672.43635200, 7664, 0.170, -0.092, 0.396, 0.09634, -0.09882, -1.05248, 6, 1, 1
14675.03611200, 14674.35113600, 7665, 0.175, -0.094, 0.401, 0.11779, -0.10224, -1.06186, 6, 1, 1
14677.03611200, 14676.26513600, 7666, 0.190, -0.101, 0.420, 0.14954, -0.06633, -1.07013, 6, 1, 1
14679.03611200, 14678.17994400, 7667, 0.197, -0.104, 0.429, 0.12877, -0.02785, -1.05432, 6, 1, 1
14681.03611200, 14680.09413600, 7668, 0.194, -0.102, 0.425, 0.14545, -0.04824, -1.06853, 6, 1, 1
14682.03611200, 14682.00894400, 7669, 0.190, -0.101, 0.420, 0.13191, -0.05704, -1.06248, 6, 1, 1
14684.03611200, 14683.92319200, 7670, 0.177, -0.095, 0.402, 0.05866, -0.05783, -1.03716, 6, 1, 1
14686.03611200, 14685.83794400, 7671, 0.194, -0.102, 0.423, 0.17991, -0.07885, -1.09070, 6, 1, 1
14688.03611200, 14687.75192000, 7672, 0.185, -0.098, 0.411, 0.12261, -0.07056, -1.06440, 6, 1, 1
14690.03611200, 14689.66711200, 7673, 0.178, -0.095, 0.402, 0.13801, -0.11277, -1.08073, 6, 1, 1
14692.03611200, 14691.58108000, 7674, 0.185, -0.097, 0.410, 0.15207, -0.10271, -1.08431, 6, 1, 1
14694.03611200, 14693.49551200, 7675, 0.188, -0.099, 0.415, 0.14009, -0.07216, -1.07435, 6, 1, 1
14696.03611200, 14695.41011200, 7676, 0.187, -0.098, 0.412, 0.21201, -0.14566, -1.12073, 6, 1, 1
14698.03611200, 14697.32492000, 7677, 0.186, -0.098, 0.411, 0.17493, -0.11638, -1.09794, 6, 1, 1
14700.03611200, 14699.23876000, 7678, 0.183, -0.096, 0.406, 0.06770, -0.05451, -1.04152, 6, 1, 1
14702.03611200, 14701.15321600, 7679, 0.177, -0.094, 0.399, 0.08752, -0.08125, -1.05532, 6, 1, 1
14704.03611200, 14703.06805600, 7680, 0.170, -0.090, 0.389, 0.09315, -0.11029, -1.06438, 6, 1, 1
14705.03611200, 14704.98294400, 7681, 0.176, -0.093, 0.397, 0.04398, -0.06122, -1.03708, 6, 1, 1
14707.03611200, 14706.89713600, 7682, 0.173, -0.091, 0.392, 0.02765, -0.07215, -1.03307, 6, 1, 1
14709.03611200, 14708.81100000, 7683, 0.184, -0.097, 0.406, 0.02064, -0.02993, -1.02578, 6, 1, 1
14711.03611200, 14710.72603200, 7684, 0.176, -0.093, 0.396, 0.05858, -0.06965, -1.04884, 6, 1, 1
14713.03611200, 14712.64008000, 7685, 0.191, -0.100, 0.415, 0.00321, 0.00836, -1.01397, 6, 1, 1
14715.03611200, 14714.55513600, 7686, 0.179, -0.094, 0.399, 0.02492, -0.04930, -1.03450, 6, 1, 1
14717.03611200, 14716.46892000, 7687, 0.201, -0.104, 0.427, 0.07124, -0.00056, -1.04101, 6, 1, 1
14719.03611200, 14718.38416000, 7688, 0.197, -0.102, 0.422, 0.09197, -0.01799, -1.05411, 6, 1, 1
14721.03611200, 14720.29797600, 7689, 0.199, -0.103, 0.424, 0.09415, -0.01391, -1.05339, 6, 1, 1
14723.03611200, 14722.21294400, 7690, 0.193, -0.100, 0.415, 0.08767, -0.03584, -1.05764, 6, 1, 1
14725.03611200, 14724.12711200, 7691, 0.178, -0.093, 0.396, 0.06884, -0.08413, -1.05890, 6, 1, 1
14727.03611200, 14726.04189600, 7692, 0.185, -0.096, 0.404, 0.05911, -0.04293, -1.04792, 6, 1, 1
14728.03611200, 14727.95611200, 7693, 0.190, -0.098, 0.411, 0.08003, -0.03629, -1.05558, 6, 1, 1
14730.03611200, 14729.87064800, 7694, 0.184, -0.096, 0.403, 0.06830, -0.05060, -1.05479, 6, 1, 1
14732.03611200, 14731.78489600, 7695, 0.171, -0.089, 0.385, 0.00975, -0.07821, -1.03585, 6, 1, 1
14734.03611200, 14733.69894400, 7696, 0.159, -0.084, 0.369, 0.01624, -0.12782, -1.04684, 6, 1, 1
14736.03611200, 14735.61405600, 7697, 0.181, -0.094, 0.398, 0.09377, -0.08248, -1.06866, 6, 1, 1
14738.03611200, 14737.52821600, 7698, 0.165, -0.086, 0.376, 0.06794, -0.13086, -1.06841, 6, 1, 1
14740.03611200, 14739.44305600, 7699, 0.152, -0.080, 0.359, 0.02222, -0.16498, -1.05449, 6, 1, 1
14742.03611200, 14741.35689600, 7700, 0.159, -0.083, 0.367, 0.05945, -0.16585, -1.07170, 6, 1, 1
14744.03611200, 14743.27216000, 7701, 0.169, -0.088, 0.380, 0.04881, -0.10565, -1.05458, 6, 1, 1
14746.03611200, 14745.18608000, 7702, 0.165, -0.086, 0.374, 0.08757, -0.15221, -1.07962, 6, 1, 1
14748.03611200, 14747.10019200, 7703, 0.160, -0.083, 0.368, 0.05324, -0.15157, -1.06757, 6, 1, 1
14749.03611200, 14749.01497600, 7704, 0.167, -0.087, 0.377, 0.08506, -0.15360, -1.08342, 6, 1, 1
14751.03611200, 14750.92992000, 7705, 0.171, -0.088, 0.382, 0.02462, -0.09253, -1.04774, 6, 1, 1
14753.03611200, 14752.84413600, 7706, 0.154, -0.080, 0.359, 0.01549, -0.15447, -1.05729, 6, 1, 1
14755.03611200, 14754.75835200, 7707, 0.178, -0.091, 0.390, 0.06868, -0.09176, -1.06949, 6, 1, 1
14757.03611200, 14756.67284000, 7708, 0.184, -0.094, 0.397, 0.03662, -0.05700, -1.05077, 6, 1, 1
14759.03611200, 14758.58700000, 7709, 0.182, -0.093, 0.395, 0.07935, -0.08972, -1.07410, 6, 1, 1
14761.03611200, 14760.50235200, 7710, 0.183, -0.093, 0.395, 0.06603, -0.07181, -1.06459, 6, 1, 1
14763.03611200, 14762.41597600, 7711, 0.181, -0.092, 0.392, 0.06981, -0.08596, -1.06820, 6, 1, 1
14765.03611200, 14764.33072800, 7712, 0.188, -0.096, 0.402, 0.09419, -0.07767, -1.07606, 6, 1, 1
14767.03611200, 14766.24511200, 7713, 0.184, -0.094, 0.396, 0.09137, -0.09491, -1.08122, 6, 1, 1
14769.03611200, 14768.15994400, 7714, 0.187, -0.095, 0.399, 0.07627, -0.06724, -1.07059, 6, 1, 1
14771.03611200, 14770.07394400, 7715, 0.188, -0.095, 0.400, 0.13247, -0.10589, -1.10220, 6, 1, 1
14772.03611200, 14771.98900000, 7716, 0.189, -0.096, 0.401, 0.07251, -0.05862, -1.06899, 6, 1, 1
14774.03611200, 14773.90292000, 7717, 0.184, -0.093, 0.393, 0.04363, -0.06867, -1.06148, 6, 1, 1
14776.03611200, 14775.81797600, 7718, 0.186, -0.094, 0.396, 0.02271, -0.04576, -1.04935, 6, 1, 1
14778.03611200, 14777.73213600, 7719, 0.187, -0.095, 0.397, 0.00529, -0.03491, -1.04037, 6, 1, 1
14780.03611200, 14779.64613600, 7720, 0.186, -0.094, 0.395, 0.02582, -0.04820, -1.05150, 6, 1, 1
14782.03611200, 14781.56103200, 7721, 0.189, -0.095, 0.399, 0.01035, -0.03666, -1.04396, 6, 1, 1
14784.03611200, 14783.47511200, 7722, 0.203, -0.101, 0.417, 0.10810, -0.04589, -1.08448, 6, 1, 1
14786.03611200, 14785.38997600, 7723, 0.195, -0.098, 0.406, 0.10395, -0.06507, -1.08674, 6, 1, 1
14788.03611200, 14787.30394400, 7724, 0.201, -0.100, 0.414, 0.10859, -0.04904, -1.08576, 6, 1, 1
14790.03611200, 14789.21913600, 7725, 0.212, -0.105, 0.428, 0.14144, -0.03720, -1.09857, 6, 1, 1
14792.03611200, 14791.13289600, 7726, 0.223, -0.111, 0.443, 0.14825, -0.00549, -1.09680, 6, 1, 1
14794.03611200, 14793.04813600, 7727, 0.226, -0.111, 0.445, 0.15017, 0.00609, -1.09467, 6, 1, 1
14795.03611200, 14794.96200000, 7728, 0.229, -0.113, 0.449, 0.11025, 0.04301, -1.07393, 6, 1, 1
14797.03611200, 14796.87689600, 7729, 0.210, -0.104, 0.423, 0.07521, -0.00254, -1.07130, 6, 1, 1
14799.03611200, 14798.79097600, 7730, 0.185, -0.093, 0.391, 0.05669, -0.08228, -1.07710, 6, 1, 1
14801.03611200, 14800.70511200, 7731, 0.214, -0.106, 0.428, 0.07045, 0.01351, -1.06821, 6, 1, 1
14803.03611200, 14802.62024800, 7732, 0.205, -0.102, 0.417, 0.06064, -0.00710, -1.06789, 6, 1, 1
14805.03611200, 14804.53408000, 7733, 0.199, -0.099, 0.408, 0.04589, -0.02060, -1.06460, 6, 1, 1
14807.03611200, 14806.44916000, 7734, 0.169, -0.085, 0.368, 0.03246, -0.13903, -1.07961, 6, 1, 1
14809.03611200, 14808.36294400, 7735, 0.172, -0.086, 0.371, 0.09081, -0.17823, -1.11312, 6, 1, 1
14811.03611200, 14810.27772800, 7736, 0.196, -0.097, 0.402, 0.17098, -0.13063, -1.13726, 6, 1, 1
14813.03611200, 14812.19200000, 7737, 0.171, -0.086, 0.369, 0.05770, -0.14577, -1.09252, 6, 1, 1
14815.03611200, 14814.10678400, 7738, 0.178, -0.089, 0.378, 0.03726, -0.10676, -1.07717, 6, 1, 1
14816.03611200, 14816.02094400, 7739, 0.161, -0.081, 0.355, -0.08453, -0.12472, -1.03398, 6, 1, 1
14818.03611200, 14817.93611200, 7740, 0.156, -0.079, 0.349, -0.01435, -0.17546, -1.06888, 6, 1, 1
14820.03611200, 14819.84994400, 7741, 0.160, -0.080, 0.354, 0.01495, -0.17059, -1.08095, 6, 1, 1
14822.03611200, 14821.76503200, 7742, 0.164, -0.082, 0.358, 0.01821, -0.15872, -1.08125, 6, 1, 1
14824.03611200, 14823.67913600, 7743, 0.156, -0.078, 0.346, 0.02388, -0.21797, -1.09426, 6, 1, 1
14826.03611200, 14825.59397600, 7744, 0.154, -0.077, 0.343, 0.02498, -0.22372, -1.09476, 6, 1, 1
14828.03611200, 14827.50805600, 7745, 0.157, -0.079, 0.348, 0.01490, -0.19440, -1.08547, 6, 1, 1
14830.03611200, 14829.42208000, 7746, 0.161, -0.080, 0.353, 0.03565, -0.19186, -1.09616, 6, 1, 1
14832.03611200, 14831.33670400, 7747, 0.186, -0.092, 0.386, 0.07412, -0.11309, -1.10046, 6, 1, 1
14834.03611200, 14833.25116000, 7748, 0.190, -0.093, 0.390, 0.00869, -0.06897, -1.06774, 6, 1, 1
14836.03611200, 14835.16608000, 7749, 0.186, -0.092, 0.385, -0.03641, -0.05442, -1.04991, 6, 1, 1
14838.03611200, 14837.07994400, 7750, 0.200, -0.098, 0.403, 0.03607, -0.03624, -1.07459, 6, 1, 1
14839.03611200, 14838.99432800, 7751, 0.187, -0.091, 0.384, 0.02579, -0.08956, -1.08087, 6, 1, 1
14841.03611200, 14840.90892000, 7752, 0.196, -0.096, 0.397, 0.05478, -0.07449, -1.09099, 6, 1, 1
14843.03611200, 14842.82419200, 7753, 0.206, -0.100, 0.409, 0.11525, -0.07017, -1.11304, 6, 1, 1
14845.03611200, 14844.73811200, 7754, 0.188, -0.091, 0.384, 0.15721, -0.18588, -1.15584, 6, 1, 1
14847.03611200, 14846.65281600, 7755, 0.211, -0.102, 0.414, 0.19288, -0.12270, -1.15920, 6, 1, 1
14849.03611200, 14848.56705600, 7756, 0.227, -0.109, 0.436, 0.20195, -0.06744, -1.15010, 6, 1, 1
14851.03611200, 14850.48127200, 7757, 0.219, -0.106, 0.425, 0.17597, -0.07448, -1.14227, 6, 1, 1
14853.03611200, 14852.39613600, 7758, 0.202, -0.098, 0.402, 0.15520, -0.11544, -1.14187, 6, 1, 1
14855.03611200, 14854.31094400, 7759, 0.218, -0.106, 0.424, 0.13322, -0.03533, -1.11652, 6, 1, 1
14857.03611200, 14856.22513600, 7760, 0.234, -0.113, 0.444, 0.12568, 0.01995, -1.10393, 6, 1, 1
14859.03611200, 14858.13905600, 7761, 0.209, -0.101, 0.411, 0.08563, -0.04587, -1.10645, 6, 1, 1
14861.03611200, 14860.05400000, 7762, 0.197, -0.096, 0.394, 0.06670, -0.07332, -1.10307, 6, 1, 1
14862.03611200, 14861.96827200, 7763, 0.215, -0.104, 0.418, 0.07149, -0.01031, -1.09533, 6, 1, 1
14864.03611200, 14863.88311200, 7764, 0.192, -0.093, 0.386, 0.02005, -0.06950, -1.08452, 6, 1, 1
14866.03611200, 14865.79713600, 7765, 0.192, -0.093, 0.387, 0.00823, -0.06368, -1.08015, 6, 1, 1
14868.03611200, 14867.71205600, 7766, 0.180, -0.088, 0.370, 0.00512, -0.10538, -1.08560, 6, 1, 1
14870.03611200, 14869.62608000, 7767, 0.207, -0.100, 0.406, 0.01562, -0.00399, -1.07452, 6, 1, 1
14872.03611200, 14871.54094400, 7768, 0.224, -0.108, 0.428, 0.02711, 0.04280, -1.07270, 6, 1, 1
14874.03611200, 14873.45497600, 7769, 0.213, -0.103, 0.413, -0.03316, 0.01848, -1.05259, 6, 1, 1
14876.03611200, 14875.36968000, 7770, 0.216, -0.104, 0.417, -0.00628, 0.01919, -1.06368, 6, 1, 1
14878.03611200, 14877.28400000, 7771, 0.215, -0.103, 0.414, 0.03381, 0.00096, -1.08036, 6, 1, 1
14880.03611200, 14879.19803200, 7772, 0.205, -0.098, 0.401, 0.09309, -0.07428, -1.11859, 6, 1, 1
14882.03611200, 14881.11303200, 7773, 0.204, -0.097, 0.398, 0.11335, -0.10618, -1.13337, 6, 1, 1
14883.03611200, 14883.02700000, 7774, 0.188, -0.090, 0.378, 0.07068, -0.14535, -1.12243, 6, 1, 1
14885.03611200, 14884.94194400, 7775, 0.192, -0.092, 0.381, 0.10445, -0.14874, -1.13803, 6, 1, 1
14887.03611200, 14886.85608000, 7776, 0.185, -0.089, 0.373, 0.08836, -0.16477, -1.13543, 6, 1, 1
14889.03611200, 14888.77097600, 7777, 0.188, -0.090, 0.375, 0.10504, -0.17226, -1.14369, 6, 1, 1
14891.03611200, 14890.68492000, 7778, 0.191, -0.091, 0.379, 0.11589, -0.17177, -1.15110, 6, 1, 1
14893.03611200, 14892.59986400, 7779, 0.177, -0.085, 0.361, 0.06779, -0.18679, -1.13259, 6, 1, 1
14895.03611200, 14894.51416000, 7780, 0.176, -0.084, 0.358, 0.00648, -0.14920, -1.10335, 6, 1, 1
14897.03611200, 14896.42894400, 7781, 0.190, -0.090, 0.376, 0.15979, -0.21994, -1.18752, 6, 1, 1
14899.03611200, 14898.34316000, 7782, 0.170, -0.081, 0.349, 0.03690, -0.20929, -1.12714, 6, 1, 1
14901.03611200, 14900.25713600, 7783, 0.164, -0.079, 0.341, -0.01082, -0.20777, -1.10522, 6, 1, 1
14903.03611200, 14902.17200000, 7784, 0.156, -0.075, 0.330, -0.06101, -0.21848, -1.08504, 6, 1, 1
14905.03611200, 14904.08697600, 7785, 0.156, -0.075, 0.329, -0.08653, -0.20832, -1.07174, 6, 1, 1
14906.03611200, 14906.00111200, 7786, 0.159, -0.076, 0.333, -0.11035, -0.18537, -1.05903, 6, 1, 1
14908.03611200, 14907.91581600, 7787, 0.161, -0.077, 0.335, -0.16021, -0.16707, -1.03764, 6, 1, 1
14910.03611200, 14909.83013600, 7788, 0.149, -0.072, 0.319, -0.18964, -0.21117, -1.03044, 6, 1, 1
14912.03611200, 14911.74476000, 7789, 0.159, -0.076, 0.332, -0.08465, -0.19605, -1.07698, 6, 1, 1
14914.03611200, 14913.65908000, 7790, 0.174, -0.083, 0.352, -0.06636, -0.13857, -1.08707, 6, 1, 1
14916.03611200, 14915.57321600, 7791, 0.192, -0.091, 0.375, 0.07099, -0.14643, -1.14707, 6, 1, 1
14918.03611200, 14917.48803200, 7792, 0.191, -0.091, 0.374, 0.09721, -0.16666, -1.15968, 6, 1, 1
14920.03611200, 14919.40240800, 7793, 0.195, -0.092, 0.379, 0.14732, -0.18952, -1.18289, 6, 1, 1
14922.03611200, 14921.31703200, 7794, 0.203, -0.096, 0.389, 0.12425, -0.13198, -1.15938, 6, 1, 1
14924.03611200, 14923.23089600, 7795, 0.189, -0.089, 0.369, 0.01840, -0.12730, -1.11623, 6, 1, 1
14926.03611200, 14925.14600000, 7796, 0.196, -0.092, 0.378, 0.07639, -0.13500, -1.14167, 6, 1, 1
14928.03611200, 14927.06000000, 7797, 0.204, -0.096, 0.388, 0.10658, -0.11833, -1.15248, 6, 1, 1
14929.03611200, 14928.97403200, 7798, 0.205, -0.097, 0.390, 0.09041, -0.10219, -1.14861, 6, 1, 1
14931.03611200, 14930.88894400, 7799, 0.185, -0.087, 0.362, 0.00058, -0.14033, -1.12606, 6, 1, 1
14933.03611200, 14932.80378400, 7800, 0.182, -0.086, 0.358, -0.00735, -0.15379, -1.12462, 6, 1, 1
14935.03611200, 14934.71803200, 7801, 0.190, -0.090, 0.369, 0.03903, -0.14003, -1.14238, 6, 1, 1
14937.03611200, 14936.63246400, 7802, 0.180, -0.085, 0.355, -0.04772, -0.13647, -1.10415, 6, 1, 1
14939.03611200, 14938.54697600, 7803, 0.185, -0.087, 0.361, -0.07728, -0.10906, -1.08667, 6, 1, 1
14941.03611200, 14940.46111200, 7804, 0.177, -0.083, 0.349, -0.07195, -0.15967, -1.09246, 6, 1, 1
14943.03611200, 14942.37600000, 7805, 0.193, -0.091, 0.371, 0.02893, -0.13529, -1.12844, 6, 1, 1
14945.03611200, 14944.29008000, 7806, 0.199, -0.093, 0.377, 0.13843, -0.20694, -1.19216, 6, 1, 1
14947.03611200, 14946.20419200, 7807, 0.192, -0.090, 0.368, 0.06430, -0.16943, -1.15485, 6, 1, 1
14949.03611200, 14948.11872800, 7808, 0.182, -0.085, 0.354, -0.01350, -0.16546, -1.12280, 6, 1, 1
14950.03611200, 14950.03389600, 7809, 0.169, -0.079, 0.336, -0.03950, -0.22095, -1.12057, 6, 1, 1
14952.03611200, 14951.94792000, 7810, 0.192, -0.090, 0.367, -0.07286, -0.09304, -1.09258, 6, 1, 1
14954.03611200, 14953.86211200, 7811, 0.199, -0.094, 0.377, -0.06200, -0.07106, -1.09268, 6, 1, 1
14956.03611200, 14955.77705600, 7812, 0.220, -0.103, 0.405, 0.10230, -0.07670, -1.15683, 6, 1, 1
14958.03611200, 14957.69181600, 7813, 0.199, -0.093, 0.376, -0.04230, -0.08748, -1.10375, 6, 1, 1
14960.03611200, 14959.60613600, 7814, 0.232, -0.108, 0.419, 0.19748, -0.10840, -1.19504, 6, 1, 1
14962.03611200, 14961.51992000, 7815, 0.242, -0.113, 0.432, 0.22801, -0.10478, -1.20794, 6, 1, 1
14964.03611200, 14963.43508000, 7816, 0.217, -0.101, 0.398, 0.04961, -0.05340, -1.13057, 6, 1, 1
14966.03611200, 14965.34921600, 7817, 0.214, -0.100, 0.394, 0.03280, -0.05985, -1.12579, 6, 1, 1
14968.03611200, 14967.26413600, 7818, 0.223, -0.104, 0.406, 0.01828, -0.01390, -1.11406, 6, 1, 1
14970.03611200, 14969.17794400, 7819, 0.225, -0.105, 0.407, -0.02023, 0.00599, -1.09953, 6, 1, 1
14972.03611200, 14971.09224800, 7820, 0.230, -0.107, 0.415, 0.11123, -0.04003, -1.15374, 6, 1, 1
14973.03611200, 14973.00751200, 7821, 0.229, -0.106, 0.412, 0.14529, -0.08363, -1.17787, 6, 1, 1
14975.03611200, 14974.92170400, 7822, 0.220, -0.102, 0.400, 0.07246, -0.07583, -1.14869, 6, 1, 1
14977.03611200, 14976.83586400, 7823, 0.222, -0.103, 0.402, 0.02944, -0.04374, -1.12818, 6, 1, 1
14979.03611200, 14978.75040800, 7824, 0.231, -0.107, 0.414, 0.08282, -0.04375, -1.14742, 6, 1, 1
14981.03611200, 14980.66513600, 7825, 0.238, -0.110, 0.423, 0.06085, 0.00036, -1.13250, 6, 1, 1
14983.03611200, 14982.57905600, 7826, 0.216, -0.100, 0.392, 0.03105, -0.06843, -1.13662, 6, 1, 1
14985.03611200, 14984.49368000, 7827, 0.203, -0.093, 0.373, 0.05756, -0.13707, -1.15767, 6, 1, 1
14987.03611200, 14986.40797600, 7828, 0.191, -0.088, 0.357, -0.03129, -0.13274, -1.12478, 6, 1, 1
14989.03611200, 14988.32308000, 7829, 0.189, -0.087, 0.354, -0.06506, -0.12568, -1.11127, 6, 1, 1
14991.03611200, 14990.23705600, 7830, 0.198, -0.091, 0.366, 0.03175, -0.14444, -1.15538, 6, 1, 1
14993.03611200, 14992.15181600, 7831, 0.216, -0.099, 0.390, 0.06531, -0.08423, -1.15731, 6, 1, 1
14995.03611200, 14994.06597600, 7832, 0.214, -0.098, 0.386, 0.11724, -0.13993, -1.19227, 6, 1, 1
14996.03611200, 14995.98111200, 7833, 0.210, -0.096, 0.380, 0.06843, -0.11152, -1.17105, 6, 1, 1
14998.03611200, 14997.89513600, 7834, 0.206, -0.095, 0.375, 0.00619, -0.09655, -1.14367, 6, 1, 1
15000.03611200, 14999.80997600, 7835, 0.222, -0.102, 0.396, -0.01270, -0.02437, -1.12575, 6, 1, 1
15002.03611200, 15001.72405600, 7836, 0.221, -0.101, 0.394, 0.04243, -0.05135, -1.14909, 6, 1, 1
15004.03611200, 15003.63813600, 7837, 0.237, -0.109, 0.416, 0.04221, 0.00519, -1.13800, 6, 1, 1
15006.03611200, 15005.55319200, 7838, 0.236, -0.108, 0.414, 0.06271, -0.01501, -1.14914, 6, 1, 1
15008.03611200, 15007.46776000, 7839, 0.231, -0.106, 0.407, 0.10994, -0.07515, -1.18090, 6, 1, 1
15010.03611200, 15009.38208000, 7840, 0.230, -0.105, 0.405, 0.12170, -0.09110, -1.18986, 6, 1, 1
15012.03611200, 15011.29611200, 7841, 0.233, -0.107, 0.409, 0.15339, -0.10431, -1.20462, 6, 1, 1
15014.03611200, 15013.21092000, 7842, 0.228, -0.104, 0.401, 0.14094, -0.11586, -1.20265, 6, 1, 1
15016.03611200, 15015.12521600, 7843, 0.212, -0.097, 0.378, -0.04975, -0.06943, -1.12151, 6, 1, 1
15018.03611200, 15017.04011200, 7844, 0.211, -0.097, 0.377, -0.07688, -0.06111, -1.11463, 6, 1, 1
15019.03611200, 15018.95392000, 7845, 0.208, -0.095, 0.372, -0.08683, -0.06484, -1.11401, 6, 1, 1
15021.03611200, 15020.86837600, 7846, 0.208, -0.095, 0.371, -0.08862, -0.06362, -1.11371, 6, 1, 1
15023.03611200, 15022.78308000, 7847, 0.202, -0.092, 0.363, -0.05024, -0.10712, -1.13657, 6, 1, 1
15025.03611200, 15024.69740800, 7848, 0.202, -0.092, 0.362, -0.00176, -0.13707, -1.16066, 6, 1, 1
15027.03611200, 15026.61216000, 7849, 0.209, -0.094, 0.371, 0.15479, -0.23068, -1.24222, 6, 1, 1
15029.03611200, 15028.52694400, 7850, 0.204, -0.092, 0.364, 0.12750, -0.23048, -1.23059, 6, 1, 1
15031.03611200, 15030.44105600, 7851, 0.208, -0.094, 0.369, 0.10036, -0.18943, -1.21596, 6, 1, 1
15033.03611200, 15032.35508000, 7852, 0.213, -0.096, 0.376, 0.10037, -0.17197, -1.21377, 6, 1, 1
15035.03611200, 15034.27011200, 7853, 0.212, -0.096, 0.374, 0.07653, -0.15498, -1.19946, 6, 1, 1
15037.03611200, 15036.18400000, 7854, 0.210, -0.095, 0.370, 0.01671, -0.12237, -1.17014, 6, 1, 1
15039.03611200, 15038.09913600, 7855, 0.212, -0.096, 0.373, 0.03809, -0.12432, -1.17842, 6, 1, 1
15040.03611200, 15040.01303200, 7856, 0.214, -0.097, 0.375, 0.07891, -0.15268, -1.20140, 6, 1, 1
15042.03611200, 15041.92808000, 7857, 0.218, -0.099, 0.381, 0.06527, -0.12387, -1.18972, 6, 1, 1
15044.03611200, 15043.84221600, 7858, 0.216, -0.097, 0.376, 0.05598, -0.12490, -1.18940, 6, 1, 1
15046.03611200, 15045.75711200, 7859, 0.223, -0.101, 0.386, 0.06890, -0.10245, -1.19332, 6, 1, 1
15048.03611200, 15047.67100000, 7860, 0.222, -0.100, 0.384, 0.09095, -0.13014, -1.20627, 6, 1, 1
15050.03611200, 15049.58608000, 7861, 0.227, -0.102, 0.390, 0.09251, -0.11336, -1.20563, 6, 1, 1
15052.03611200, 15051.50011200, 7862, 0.213, -0.096, 0.371, -0.00469, -0.10233, -1.16692, 6, 1, 1
15054.03611200, 15053.41503200, 7863, 0.222, -0.100, 0.383, 0.00525, -0.07097, -1.16547, 6, 1, 1
15056.03611200, 15055.32900000, 7864, 0.227, -0.102, 0.389, 0.00994, -0.05854, -1.16621, 6, 1, 1
15058.03611200, 15057.24372800, 7865, 0.235, -0.106, 0.400, 0.06693, -0.07043, -1.19166, 6, 1, 1
15060.03611200, 15059.15813600, 7866, 0.238, -0.107, 0.403, 0.10238, -0.08187, -1.20796, 6, 1, 1
