time_ms, meas_time_ms, frame_id, lin_x_m, lin_y_m, lin_z_m, ang_h_rad, ang_p_rad, ang_s_rad, disc_index, player
3917.26162400, 3916.98846400, 2046, -0.285, -0.068, 0.517, 0.05850, 0.01622, 2.64174, 6, 1, 1
3919.26162400, 3918.90338400, 2047, -0.224, -0.086, 0.561, 0.16368, 0.03343, 2.55118, 6, 1, 1
3921.26162400, 3920.81746400, 2048, -0.276, -0.070, 0.522, 0.16666, -0.02347, 2.51585, 6, 1, 1
3923.26162400, 3922.73243200, 2049, -0.264, -0.073, 0.530, 0.08556, 0.01578, 2.56238, 6, 1, 1
3925.26162400, 3924.64640800, 2050, -0.219, -0.087, 0.562, 0.10906, 0.04622, 2.53820, 6, 1, 1
3927.26162400, 3926.56135200, 2051, -0.286, -0.065, 0.512, 0.16908, -0.04860, 2.45299, 6, 1, 1
3929.26162400, 3928.47538400, 2052, -0.282, -0.066, 0.514, 0.15504, -0.04461, 2.44110, 6, 1, 1
3931.26162400, 3930.38964800, 2053, -0.201, -0.091, 0.572, 0.26452, -0.00919, 2.35616, 6, 1, 1
3933.26162400, 3932.30443200, 2054, -0.250, -0.075, 0.536, 0.20944, -0.03587, 2.37371, 6, 1, 1
3934.26162400, 3934.21864800, 2055, -0.193, -0.092, 0.577, 0.21144, 0.02011, 2.36348, 6, 1, 1
3936.26162400, 3936.13354400, 2056, -0.174, -0.098, 0.590, 0.19648, 0.03734, 2.36312, 6, 1, 1
3938.26162400, 3938.04776000, 2057, -0.168, -0.100, 0.594, 0.22975, 0.02782, 2.31729, 6, 1, 1
3940.26162400, 3939.96254400, 2058, -0.130, -0.112, 0.621, 0.15392, 0.08547, 2.37265, 6, 1, 1
3942.26162400, 3941.87656800, 2059, -0.178, -0.096, 0.585, 0.24006, 0.00320, 2.27152, 6, 1, 1
3944.26162400, 3943.79154400, 2060, -0.181, -0.095, 0.582, 0.13245, 0.04191, 2.33689, 6, 1, 1
3946.26162400, 3945.70570400, 2061, -0.182, -0.094, 0.580, 0.15592, 0.02910, 2.29957, 6, 1, 1
3948.26162400, 3947.62048800, 2062, -0.206, -0.087, 0.563, 0.09087, 0.02194, 2.32064, 6, 1, 1
3950.26162400, 3949.53438400, 2063, -0.213, -0.084, 0.556, 0.13428, -0.00460, 2.26941, 6, 1, 1
3952.26162400, 3951.44860000, 2064, -0.229, -0.078, 0.544, 0.16662, -0.04206, 2.22083, 6, 1, 1
3954.26162400, 3953.36346400, 2065, -0.201, -0.087, 0.564, 0.14583, -0.00254, 2.22909, 6, 1, 1
3956.26162400, 3955.27776000, 2066, -0.216, -0.082, 0.552, 0.16088, -0.03211, 2.19209, 6, 1, 1
3957.26162400, 3957.19248800, 2067, -0.311, -0.052, 0.481, 0.02229, -0.10248, 2.25152, 6, 1, 1
3959.26162400, 3959.10662400, 2068, -0.251, -0.070, 0.524, 0.07736, -0.04886, 2.21189, 6, 1, 1
3961.26162400, 3961.02154400, 2069, -0.276, -0.062, 0.505, 0.05239, -0.07501, 2.20326, 6, 1, 1
3963.26162400, 3962.93568000, 2070, -0.276, -0.062, 0.505, 0.13203, -0.11666, 2.12631, 6, 1, 1
3965.26162400, 3964.85064800, 2071, -0.230, -0.076, 0.538, 0.13112, -0.05446, 2.11931, 6, 1, 1
3967.26162400, 3966.76448800, 2072, -0.153, -0.100, 0.594, 0.14301, 0.02903, 2.12062, 6, 1, 1
3969.26162400, 3968.67876000, 2073, -0.163, -0.097, 0.586, 0.13788, 0.01644, 2.10123, 6, 1, 1
3971.26162400, 3970.59356800, 2074, -0.182, -0.090, 0.571, 0.06886, 0.01748, 2.12676, 6, 1, 1
3973.26162400, 3972.50795200, 2075, -0.211, -0.081, 0.549, 0.08625, -0.02690, 2.08672, 6, 1, 1
3975.26162400, 3974.42238400, 2076, -0.236, -0.073, 0.530, -0.00019, -0.03365, 2.12365, 6, 1, 1
3977.26162400, 3976.33760000, 2077, -0.239, -0.071, 0.527, 0.08137, -0.06610, 2.04985, 6, 1, 1
3978.26162400, 3978.25143200, 2078, -0.255, -0.066, 0.514, 0.12936, -0.11310, 1.99368, 6, 1, 1
3980.26162400, 3980.16562400, 2079, -0.219, -0.077, 0.540, 0.10577, -0.05221, 2.00111, 6, 1, 1
3982.26162400, 3982.08064800, 2080, -0.225, -0.075, 0.535, 0.09493, -0.05626, 1.99487, 6, 1, 1
3984.26162400, 3983.99448800, 2081, -0.326, -0.042, 0.459, 0.12196, -0.23551, 1.92232, 6, 1, 1
3986.26162400, 3985.90970400, 2082, -0.141, -0.100, 0.596, 0.36796, -0.16961, 1.74450, 6, 1, 1
3988.26162400, 3987.82368000, 2083, -0.159, -0.094, 0.582, 0.35269, -0.17682, 1.73549, 6, 1, 1
3990.26162400, 3989.73864800, 2084, -0.245, -0.067, 0.518, 0.07794, -0.08865, 1.92567, 6, 1, 1
3992.26162400, 3991.65260000, 2085, -0.141, -0.100, 0.595, 0.19097, -0.01782, 1.85323, 6, 1, 1
3994.26162400, 3993.56724800, 2086, -0.154, -0.095, 0.585, 0.26554, -0.09324, 1.77654, 6, 1, 1
3996.26162400, 3995.48164800, 2087, -0.199, -0.081, 0.550, 0.18843, -0.09432, 1.80625, 6, 1, 1
3998.26162400, 3997.39662400, 2088, -0.144, -0.098, 0.591, 0.27008, -0.08855, 1.73664, 6, 1, 1
4000.26162400, 3999.31092000, 2089, -0.144, -0.098, 0.590, 0.22215, -0.05077, 1.76533, 6, 1, 1
4001.26162400, 4001.22462400, 2090, -0.137, -0.100, 0.595, 0.23538, -0.05207, 1.73757, 6, 1, 1
4003.26162400, 4003.13940800, 2091, -0.162, -0.091, 0.575, 0.23602, -0.08877, 1.71013, 6, 1, 1
4005.26162400, 4005.05356800, 2092, -0.168, -0.090, 0.571, 0.17348, -0.05573, 1.74797, 6, 1, 1
4007.26162400, 4006.96860000, 2093, -0.182, -0.085, 0.559, 0.23280, -0.11856, 1.67572, 6, 1, 1
4009.26162400, 4008.88262400, 2094, -0.165, -0.090, 0.571, 0.21398, -0.08341, 1.68299, 6, 1, 1
4011.26162400, 4010.79760000, 2095, -0.224, -0.070, 0.526, 0.18693, -0.15059, 1.66586, 6, 1, 1
4013.26162400, 4012.71168000, 2096, -0.196, -0.079, 0.547, 0.20313, -0.12095, 1.64579, 6, 1, 1
4015.26162400, 4014.62654400, 2097, -0.211, -0.074, 0.535, 0.16408, -0.11974, 1.65566, 6, 1, 1
4017.26162400, 4016.54095200, 2098, -0.188, -0.081, 0.552, 0.19075, -0.10318, 1.62406, 6, 1, 1
4019.26162400, 4018.45543200, 2099, -0.173, -0.086, 0.562, 0.25861, -0.13231, 1.55445, 6, 1, 1
4021.26162400, 4020.36968000, 2100, -0.145, -0.095, 0.583, 0.17384, -0.03835, 1.62188, 6, 1, 1
4023.26162400, 4022.28456800, 2101, -0.173, -0.085, 0.561, 0.19973, -0.09359, 1.57325, 6, 1, 1
4024.26162400, 4024.19838400, 2102, -0.111, -0.105, 0.607, 0.31338, -0.09629, 1.47839, 6, 1, 1
4026.26162400, 4026.11343200, 2103, -0.167, -0.087, 0.564, 0.22171, -0.10249, 1.52273, 6, 1, 1
4028.26162400, 4028.02797600, 2104, -0.191, -0.079, 0.545, 0.17054, -0.10353, 1.54463, 6, 1, 1
4030.26162400, 4029.94164800, 2105, -0.100, -0.108, 0.614, 0.25783, -0.04887, 1.48154, 6, 1, 1
4032.26162400, 4031.85656800, 2106, -0.149, -0.092, 0.576, 0.18070, -0.05691, 1.51568, 6, 1, 1
4034.26162400, 4033.77056800, 2107, -0.179, -0.082, 0.553, 0.15319, -0.08138, 1.50612, 6, 1, 1
4036.26162400, 4035.68513600, 2108, -0.130, -0.097, 0.589, 0.27800, -0.09746, 1.40286, 6, 1, 1
4038.26162400, 4037.59956800, 2109, -0.154, -0.089, 0.570, 0.28531, -0.13129, 1.37608, 6, 1, 1
4040.26162400, 4039.51454400, 2110, -0.204, -0.073, 0.531, 0.16247, -0.12389, 1.44545, 6, 1, 1
4042.26162400, 4041.42848800, 2111, -0.152, -0.089, 0.570, 0.21860, -0.08733, 1.39778, 6, 1, 1
4044.26162400, 4043.34368000, 2112, -0.122, -0.099, 0.593, 0.21076, -0.04772, 1.39993, 6, 1, 1
4045.26162400, 4045.25735200, 2113, -0.104, -0.105, 0.606, 0.22015, -0.03227, 1.38223, 6, 1, 1
4047.26162400, 4047.17252000, 2114, -0.084, -0.110, 0.620, 0.32843, -0.07378, 1.27784, 6, 1, 1
4049.26162400, 4049.08668000, 2115, -0.134, -0.094, 0.581, 0.27186, -0.09823, 1.29447, 6, 1, 1
4051.26162400, 4051.00062400, 2116, -0.097, -0.106, 0.609, 0.20209, -0.01778, 1.34924, 6, 1, 1
4053.26162400, 4052.91570400, 2117, -0.091, -0.108, 0.613, 0.21693, -0.01839, 1.32098, 6, 1, 1
4055.26162400, 4054.82962400, 2118, -0.128, -0.095, 0.583, 0.22312, -0.06531, 1.28678, 6, 1, 1
4057.26162400, 4056.74456800, 2119, -0.181, -0.078, 0.542, 0.17348, -0.10400, 1.29357, 6, 1, 1
4059.26162400, 4058.65870400, 2120, -0.150, -0.087, 0.565, 0.19274, -0.07676, 1.27456, 6, 1, 1
4061.26162400, 4060.57362400, 2121, -0.216, -0.065, 0.513, 0.27467, -0.21772, 1.15971, 6, 1, 1
4063.26162400, 4062.48781600, 2122, -0.183, -0.075, 0.538, 0.20443, -0.12518, 1.21518, 6, 1, 1
4065.26162400, 4064.40213600, 2123, -0.148, -0.087, 0.564, 0.21521, -0.08693, 1.20472, 6, 1, 1
4067.26162400, 4066.31652000, 2124, -0.136, -0.091, 0.572, 0.12764, -0.03061, 1.25999, 6, 1, 1
4068.26162400, 4068.23154400, 2125, -0.097, -0.103, 0.601, 0.16913, -0.00497, 1.22652, 6, 1, 1
4070.26162400, 4070.14546400, 2126, -0.106, -0.100, 0.594, 0.19595, -0.02759, 1.18326, 6, 1, 1
4072.26162400, 4072.06048800, 2127, -0.148, -0.085, 0.560, 0.16174, -0.06252, 1.17785, 6, 1, 1
4074.26162400, 4073.97456800, 2128, -0.130, -0.090, 0.573, 0.23511, -0.07442, 1.11458, 6, 1, 1
4076.26162400, 4075.88952000, 2129, -0.116, -0.095, 0.583, 0.26927, -0.07403, 1.07692, 6, 1, 1
4078.26162400, 4077.80319200, 2130, -0.140, -0.087, 0.563, 0.18942, -0.06590, 1.11395, 6, 1, 1
4080.26162400, 4079.71768000, 2131, -0.122, -0.093, 0.577, 0.14992, -0.02868, 1.13073, 6, 1, 1
4082.26162400, 4081.63254400, 2132, -0.132, -0.088, 0.568, 0.18374, -0.05371, 1.08652, 6, 1, 1
4084.26162400, 4083.54735200, 2133, -0.177, -0.073, 0.531, 0.13605, -0.09190, 1.08775, 6, 1, 1
4086.26162400, 4085.46164800, 2134, -0.169, -0.075, 0.537, 0.18667, -0.10584, 1.03885, 6, 1, 1
4088.26162400, 4087.37546400, 2135, -0.191, -0.068, 0.519, 0.16128, -0.12577, 1.03169, 6, 1, 1
4090.26162400, 4089.29054400, 2136, -0.179, -0.071, 0.527, 0.14807, -0.10195, 1.03078, 6, 1, 1
4091.26162400, 4091.20454400, 2137, -0.145, -0.082, 0.553, 0.23334, -0.09637, 0.96075, 6, 1, 1
4093.26162400, 4093.11943200, 2138, -0.099, -0.096, 0.587, 0.27752, -0.05961, 0.92434, 6, 1, 1
4095.26162400, 4095.03348800, 2139, -0.144, -0.081, 0.551, 0.10766, -0.04151, 1.02103, 6, 1, 1
4097.26162400, 4096.94862400, 2140, -0.109, -0.092, 0.577, 0.23259, -0.05133, 0.92329, 6, 1, 1
4099.26162400, 4098.86295200, 2141, -0.101, -0.095, 0.583, 0.16946, -0.01614, 0.95998, 6, 1, 1
4101.26162400, 4100.77676000, 2142, -0.113, -0.090, 0.572, 0.22568, -0.05581, 0.89210, 6, 1, 1
4103.26162400, 4102.69146400, 2143, -0.127, -0.085, 0.560, 0.16375, -0.04581, 0.91874, 6, 1, 1
4105.26162400, 4104.60652000, 2144, -0.129, -0.084, 0.557, 0.11735, -0.03231, 0.93399, 6, 1, 1
4107.26162400, 4106.52056800, 2145, -0.110, -0.090, 0.571, 0.25046, -0.06428, 0.82623, 6, 1, 1
4109.26162400, 4108.43454400, 2146, -0.118, -0.087, 0.564, 0.16360, -0.03895, 0.87224, 6, 1, 1
4111.26162400, 4110.34948800, 2147, -0.190, -0.062, 0.506, 0.16057, -0.14352, 0.82672, 6, 1, 1
4113.26162400, 4112.26346400, 2148, -0.117, -0.086, 0.562, 0.18197, -0.04752, 0.82520, 6, 1, 1
4114.26162400, 4114.17862400, 2149, -0.150, -0.075, 0.535, 0.10854, -0.06171, 0.85149, 6, 1, 1
4116.26162400, 4116.09238400, 2150, -0.184, -0.063, 0.507, 0.14898, -0.13225, 0.78715, 6, 1, 1
4118.26162400, 4118.00740800, 2151, -0.118, -0.085, 0.558, 0.14429, -0.03604, 0.80251, 6, 1, 1
4120.26162400, 4119.92143200, 2152, -0.101, -0.090, 0.571, 0.13588, -0.01029, 0.79926, 6, 1, 1
4122.26162400, 4121.83635200, 2153, -0.124, -0.082, 0.551, 0.15291, -0.05098, 0.76179, 6, 1, 1
4124.26162400, 4123.75040800, 2154, -0.140, -0.076, 0.537, 0.12614, -0.06235, 0.75694, 6, 1, 1
4126.26162400, 4125.66527200, 2155, -0.083, -0.095, 0.582, 0.18529, -0.00981, 0.71658, 6, 1, 1
4128.26162400, 4127.57943200, 2156, -0.140, -0.075, 0.535, 0.15180, -0.07761, 0.70447, 6, 1, 1
4130.26162400, 4129.49443200, 2157, -0.100, -0.089, 0.566, 0.17918, -0.03481, 0.68323, 6, 1, 1
4132.26162400, 4131.40832800, 2158, -0.111, -0.084, 0.556, 0.18982, -0.05689, 0.65388, 6, 1, 1
4134.26162400, 4133.32248800, 2159, -0.093, -0.090, 0.570, 0.17702, -0.02431, 0.65284, 6, 1, 1
4135.26162400, 4135.23764800, 2160, -0.111, -0.083, 0.554, 0.17927, -0.05688, 0.62530, 6, 1, 1
4137.26162400, 4137.15152000, 2161, -0.109, -0.084, 0.554, 0.11004, -0.02430, 0.65959, 6, 1, 1
4139.26162400, 4139.06668000, 2162, -0.108, -0.084, 0.555, 0.12463, -0.02906, 0.63710, 6, 1, 1
4141.26162400, 4140.98062400, 2163, -0.134, -0.075, 0.532, 0.17602, -0.09799, 0.57158, 6, 1, 1
4143.26162400, 4142.89535200, 2164, -0.107, -0.083, 0.552, 0.12393, -0.03022, 0.60267, 6, 1, 1
4145.26162400, 4144.80968000, 2165, -0.141, -0.072, 0.524, 0.11909, -0.08456, 0.57466, 6, 1, 1
4147.26162400, 4146.72456800, 2166, -0.105, -0.083, 0.551, 0.22656, -0.09096, 0.49166, 6, 1, 1
4149.26162400, 4148.63856800, 2167, -0.129, -0.075, 0.531, 0.16429, -0.09440, 0.51594, 6, 1, 1
4151.26162400, 4150.55264800, 2168, -0.107, -0.082, 0.548, 0.09859, -0.03349, 0.55366, 6, 1, 1
4153.26162400, 4152.46752000, 2169, -0.115, -0.079, 0.540, 0.05302, -0.03024, 0.56189, 6, 1, 1
4155.26162400, 4154.38240800, 2170, -0.118, -0.078, 0.537, 0.05317, -0.03824, 0.54543, 6, 1, 1
4157.26162400, 4156.29640800, 2171, -0.170, -0.059, 0.493, 0.12726, -0.16305, 0.45609, 6, 1, 1
4158.26162400, 4158.21054400, 2172, -0.126, -0.074, 0.528, 0.17335, -0.11214, 0.42688, 6, 1, 1
4160.26162400, 4160.12556800, 2173, -0.145, -0.066, 0.511, 0.19272, -0.16967, 0.38512, 6, 1, 1
4162.26162400, 4162.03943200, 2174, -0.180, -0.054, 0.481, 0.18227, -0.23660, 0.35236, 6, 1, 1
4164.26162400, 4163.95460000, 2175, -0.120, -0.075, 0.530, 0.14069, -0.09302, 0.40421, 6, 1, 1
4166.26162400, 4165.86862400, 2176, -0.098, -0.082, 0.546, 0.17726, -0.08587, 0.36182, 6, 1, 1
4168.26162400, 4167.78346400, 2177, -0.125, -0.072, 0.523, 0.08188, -0.07990, 0.41212, 6, 1, 1
4170.26162400, 4169.69762400, 2178, -0.142, -0.066, 0.508, 0.11234, -0.13545, 0.35806, 6, 1, 1
4172.26162400, 4171.61252000, 2179, -0.156, -0.061, 0.495, -0.06108, -0.09281, 0.45142, 6, 1, 1
4174.26162400, 4173.52670400, 2180, -0.138, -0.067, 0.509, 0.00670, -0.08497, 0.40162, 6, 1, 1
4176.26162400, 4175.44154400, 2181, -0.073, -0.090, 0.562, -0.00958, 0.02111, 0.41924, 6, 1, 1
4178.26162400, 4177.35597600, 2182, -0.105, -0.077, 0.534, 0.12475, -0.08574, 0.30494, 6, 1, 1
4180.26162400, 4179.26964800, 2183, -0.131, -0.068, 0.511, 0.10108, -0.12173, 0.29692, 6, 1, 1
4181.26162400, 4181.18456800, 2184, -0.139, -0.064, 0.503, 0.13834, -0.16292, 0.24729, 6, 1, 1
4183.26162400, 4183.09856800, 2185, -0.160, -0.057, 0.484, 0.02853, -0.14774, 0.29944, 6, 1, 1
4185.26162400, 4185.01360000, 2186, -0.100, -0.077, 0.533, 0.21727, -0.16068, 0.16820, 6, 1, 1
4187.26162400, 4186.92760000, 2187, -0.146, -0.061, 0.494, 0.09245, -0.16151, 0.22876, 6, 1, 1
4189.26162400, 4188.84262400, 2188, -0.126, -0.067, 0.509, 0.15050, -0.16956, 0.17743, 6, 1, 1
4191.26162400, 4190.75656800, 2189, -0.122, -0.068, 0.511, 0.08751, -0.12369, 0.20958, 6, 1, 1
4193.26162400, 4192.67140800, 2190, -0.120, -0.068, 0.512, 0.13209, -0.14985, 0.16264, 6, 1, 1
4195.26162400, 4194.58532800, 2191, -0.121, -0.068, 0.510, 0.08581, -0.12765, 0.17724, 6, 1, 1
4197.26162400, 4196.50062400, 2192, -0.085, -0.080, 0.540, 0.07803, -0.06190, 0.18217, 6, 1, 1
4199.26162400, 4198.41476000, 2193, -0.117, -0.068, 0.511, 0.11498, -0.14499, 0.12918, 6, 1, 1
4201.26162400, 4200.32935200, 2194, -0.104, -0.072, 0.521, 0.12121, -0.12891, 0.11320, 6, 1, 1
4202.26162400, 4202.24352000, 2195, -0.144, -0.057, 0.486, 0.07255, -0.18062, 0.11766, 6, 1, 1
4204.26162400, 4204.15770400, 2196, -0.108, -0.070, 0.516, 0.06280, -0.11143, 0.12464, 6, 1, 1
4206.26162400, 4206.07262400, 2197, -0.121, -0.065, 0.503, 0.08198, -0.15272, 0.08801, 6, 1, 1
4208.26162400, 4207.98656800, 2198, -0.109, -0.069, 0.513, 0.02187, -0.10059, 0.11790, 6, 1, 1
4210.26162400, 4209.90152000, 2199, -0.108, -0.068, 0.512, 0.13764, -0.17158, 0.02154, 6, 1, 1
4212.26162400, 4211.81546400, 2200, -0.144, -0.055, 0.481, 0.05910, -0.20221, 0.04797, 6, 1, 1
4214.26162400, 4213.73062400, 2201, -0.096, -0.072, 0.520, 0.09139, -0.12598, 0.02983, 6, 1, 1
4216.26162400, 4215.64462400, 2202, -0.109, -0.067, 0.508, 0.05956, -0.13947, 0.03114, 6, 1, 1
4218.26162400, 4217.55956800, 2203, -0.140, -0.055, 0.480, 0.01466, -0.18123, 0.03746, 6, 1, 1
4220.26162400, 4219.47360000, 2204, -0.098, -0.069, 0.515, 0.17508, -0.19441, -0.07618, 6, 1, 1
4222.26162400, 4221.38819200, 2205, -0.108, -0.065, 0.505, 0.09057, -0.16581, -0.03599, 6, 1, 1
4224.26162400, 4223.30246400, 2206, -0.120, -0.061, 0.494, 0.03097, -0.16328, -0.01063, 6, 1, 1
4225.26162400, 4225.21754400, 2207, -0.062, -0.081, 0.542, 0.17808, -0.14338, -0.10823, 6, 1, 1
4227.26162400, 4227.13127200, 2208, -0.108, -0.064, 0.502, 0.12936, -0.20148, -0.10554, 6, 1, 1
4229.26162400, 4229.04560000, 2209, -0.097, -0.067, 0.510, 0.12424, -0.18002, -0.11534, 6, 1, 1
4231.26162400, 4230.96048800, 2210, -0.116, -0.060, 0.493, 0.11454, -0.21994, -0.12816, 6, 1, 1
4233.26162400, 4232.87470400, 2211, -0.058, -0.080, 0.542, 0.18620, -0.15560, -0.16946, 6, 1, 1
4235.26162400, 4234.78948800, 2212, -0.095, -0.066, 0.509, 0.19358, -0.23193, -0.21016, 6, 1, 1
4237.26162400, 4236.70348800, 2213, -0.137, -0.051, 0.471, 0.12725, -0.28607, -0.19371, 6, 1, 1
4239.26162400, 4238.61860000, 2214, -0.116, -0.058, 0.488, 0.17712, -0.28109, -0.24003, 6, 1, 1
4241.26162400, 4240.53264800, 2215, -0.111, -0.059, 0.492, 0.11347, -0.23169, -0.20065, 6, 1, 1
4243.26162400, 4242.44754400, 2216, -0.125, -0.053, 0.478, 0.18479, -0.31001, -0.27968, 6, 1, 1
4245.26162400, 4244.36168000, 2217, -0.106, -0.060, 0.493, 0.14162, -0.24112, -0.24774, 6, 1, 1
4247.26162400, 4246.27656800, 2218, -0.065, -0.075, 0.529, 0.14323, -0.16076, -0.24748, 6, 1, 1
4248.26162400, 4248.19040800, 2219, -0.065, -0.074, 0.528, 0.04019, -0.10986, -0.18890, 6, 1, 1
4250.26162400, 4250.10562400, 2220, -0.138, -0.047, 0.463, 0.00514, -0.25609, -0.20953, 6, 1, 1
4252.26162400, 4252.01943200, 2221, -0.122, -0.052, 0.475, 0.11854, -0.28434, -0.30101, 6, 1, 1
4254.26162400, 4253.93381600, 2222, -0.128, -0.049, 0.469, 0.14242, -0.32190, -0.33676, 6, 1, 1
4256.26162400, 4255.84854400, 2223, -0.132, -0.047, 0.465, 0.13795, -0.33448, -0.35134, 6, 1, 1
4258.26162400, 4257.76256800, 2224, -0.091, -0.062, 0.499, 0.19302, -0.27213, -0.38354, 6, 1, 1
4260.26162400, 4259.67754400, 2225, -0.121, -0.050, 0.472, 0.15908, -0.32367, -0.38458, 6, 1, 1
4262.26162400, 4261.59152000, 2226, -0.068, -0.069, 0.517, 0.15506, -0.19717, -0.36857, 6, 1, 1
4264.26162400, 4263.50646400, 2227, -0.097, -0.058, 0.491, 0.14043, -0.25911, -0.38772, 6, 1, 1
4266.26162400, 4265.42046400, 2228, -0.092, -0.060, 0.494, 0.06307, -0.21362, -0.34380, 6, 1, 1
4268.26162400, 4267.33556800, 2229, -0.095, -0.057, 0.490, 0.17852, -0.29264, -0.44502, 6, 1, 1
4269.26162400, 4269.24956800, 2230, -0.091, -0.058, 0.492, 0.20482, -0.30390, -0.48124, 6, 1, 1
4271.26162400, 4271.16456800, 2231, -0.087, -0.060, 0.496, 0.19479, -0.28784, -0.48335, 6, 1, 1
4273.26162400, 4273.07854400, 2232, -0.081, -0.062, 0.500, 0.12374, -0.23092, -0.43699, 6, 1, 1
4275.26162400, 4274.99352000, 2233, -0.088, -0.058, 0.492, 0.15448, -0.27226, -0.47845, 6, 1, 1
4277.26162400, 4276.90760000, 2234, -0.050, -0.072, 0.525, 0.25387, -0.24536, -0.54630, 6, 1, 1
4279.26162400, 4278.82248800, 2235, -0.068, -0.065, 0.508, 0.26591, -0.30526, -0.58598, 6, 1, 1
4281.26162400, 4280.73635200, 2236, -0.109, -0.048, 0.470, 0.19740, -0.39559, -0.57948, 6, 1, 1
4283.26162400, 4282.65146400, 2237, -0.051, -0.070, 0.521, 0.23913, -0.25441, -0.58154, 6, 1, 1
4285.26162400, 4284.56568000, 2238, -0.079, -0.059, 0.495, 0.24871, -0.33363, -0.62137, 6, 1, 1
4287.26162400, 4286.48038400, 2239, -0.086, -0.056, 0.488, 0.27388, -0.39915, -0.67353, 6, 1, 1
4289.26162400, 4288.39448800, 2240, -0.098, -0.051, 0.476, 0.19614, -0.36168, -0.62168, 6, 1, 1
4291.26162400, 4290.30848800, 2241, -0.084, -0.056, 0.487, 0.16630, -0.30130, -0.60012, 6, 1, 1
4292.26162400, 4292.22338400, 2242, -0.056, -0.066, 0.511, 0.26480, -0.30068, -0.67684, 6, 1, 1
4294.26162400, 4294.13735200, 2243, -0.026, -0.076, 0.537, 0.38421, -0.34337, -0.78475, 6, 1, 1
4296.26162400, 4296.05252000, 2244, -0.023, -0.077, 0.538, 0.36786, -0.31442, -0.77565, 6, 1, 1
4298.26162400, 4297.96643200, 2245, -0.027, -0.075, 0.534, 0.31966, -0.28045, -0.74454, 6, 1, 1
4300.26162400, 4299.88130400, 2246, -0.027, -0.075, 0.533, 0.34387, -0.31519, -0.78648, 6, 1, 1
4302.26162400, 4301.79554400, 2247, -0.027, -0.074, 0.532, 0.35491, -0.32662, -0.81133, 6, 1, 1
4304.26162400, 4303.70964800, 2248, -0.028, -0.074, 0.530, 0.32574, -0.29269, -0.78890, 6, 1, 1
4306.26162400, 4305.62456800, 2249, -0.038, -0.069, 0.520, 0.33338, -0.35508, -0.83154, 6, 1, 1
4308.26162400, 4307.53940800, 2250, -0.039, -0.068, 0.518, 0.27378, -0.29299, -0.78244, 6, 1, 1
4310.26162400, 4309.45364800, 2251, -0.017, -0.076, 0.537, 0.34415, -0.28990, -0.84085, 6, 1, 1
4312.26162400, 4311.36754400, 2252, -0.003, -0.081, 0.548, 0.39056, -0.31193, -0.89143, 6, 1, 1
4314.26162400, 4313.28264800, 2253, -0.002, -0.081, 0.548, 0.38624, -0.30926, -0.90306, 6, 1, 1
4315.26162400, 4315.19652000, 2254, -0.030, -0.070, 0.522, 0.18360, -0.20588, -0.75057, 6, 1, 1
4317.26162400, 4317.11130400, 2255, 0.003, -0.082, 0.551, 0.40119, -0.33099, -0.94635, 6, 1, 1
4321.26162400, 4320.94062400, 2257, 0.029, -0.091, 0.573, 0.41032, -0.25865, -0.95025, 6, 1, 1
4323.26162400, 4322.85424800, 2258, -0.017, -0.074, 0.530, 0.25965, -0.23202, -0.85409, 6, 1, 1
4325.26162400, 4324.76940800, 2259, -0.004, -0.078, 0.540, 0.33404, -0.27519, -0.93234, 6, 1, 1
4331.26162400, 4330.51262400, 2262, 0.007, -0.081, 0.547, 0.31958, -0.23043, -0.94271, 6, 1, 1
4333.26162400, 4332.42727200, 2263, -0.009, -0.074, 0.532, 0.31591, -0.28905, -0.97552, 6, 1, 1
4340.26162400, 4340.08462400, 2267, -0.017, -0.069, 0.520, 0.26396, -0.26442, -0.98387, 6, 1, 1
4348.26162400, 4347.74240800, 2271, -0.032, -0.062, 0.502, 0.26694, -0.32228, -1.05450, 6, 1, 1
4350.26162400, 4349.65738400, 2272, -0.006, -0.072, 0.525, 0.29925, -0.27523, -1.06981, 6, 1, 1
4356.26162400, 4355.40019200, 2275, -0.021, -0.064, 0.508, 0.23536, -0.25971, -1.06527, 6, 1, 1
4358.26162400, 4357.31535200, 2276, -0.017, -0.065, 0.510, 0.26172, -0.28520, -1.10176, 6, 1, 1
4359.26162400, 4359.22954400, 2277, -0.014, -0.066, 0.512, 0.30558, -0.31765, -1.15152, 6, 1, 1
4363.26162400, 4363.05868000, 2279, 0.018, -0.078, 0.540, 0.34126, -0.26494, -1.18278, 6, 1, 1
4365.26162400, 4364.97264800, 2280, 0.000, -0.070, 0.522, 0.36246, -0.36516, -1.24752, 6, 1, 1
4367.26162400, 4366.88756800, 2281, 0.067, -0.096, 0.582, 0.52121, -0.40860, -1.40008, 6, 1, 1
4369.26162400, 4368.80156800, 2282, 0.177, -0.138, 0.683, 0.69983, -0.42569, -1.57673, 6, 1, 1
