time_ms, meas_time_ms, frame_id, lin_x_m, lin_y_m, lin_z_m, ang_h_rad, ang_p_rad, ang_s_rad, disc_index, player
10719.19560000, 10719.07264800, 5599, -0.165, -0.027, 0.273, -0.06601, -0.46199, 2.42473, 6, 1, 1
10721.19560000, 10720.98756800, 5600, -0.179, -0.022, 0.259, -0.12059, -0.51254, 2.45549, 6, 1, 1
10723.19560000, 10722.90216800, 5601, -0.167, -0.026, 0.271, -0.05481, -0.47864, 2.41401, 6, 1, 1
10725.19560000, 10724.81673600, 5602, -0.176, -0.023, 0.262, -0.08802, -0.50274, 2.43446, 6, 1, 1
10727.19560000, 10726.73130400, 5603, -0.173, -0.024, 0.265, -0.10129, -0.48517, 2.44402, 6, 1, 1
10729.19560000, 10728.64552000, 5604, -0.169, -0.026, 0.269, -0.09712, -0.47409, 2.44196, 6, 1, 1
10731.19560000, 10730.55956800, 5605, -0.170, -0.026, 0.268, -0.14656, -0.44021, 2.47675, 6, 1, 1
10733.19560000, 10732.47446400, 5606, -0.175, -0.023, 0.263, -0.05115, -0.52597, 2.40681, 6, 1, 1
10735.19560000, 10734.38864800, 5607, -0.171, -0.025, 0.267, -0.07107, -0.48614, 2.42234, 6, 1, 1
10737.19560000, 10736.30354400, 5608, -0.181, -0.022, 0.257, -0.15149, -0.51043, 2.47686, 6, 1, 1
10739.19560000, 10738.21727200, 5609, -0.175, -0.024, 0.263, -0.10099, -0.50219, 2.44140, 6, 1, 1
10740.19560000, 10740.13170400, 5610, -0.162, -0.029, 0.277, -0.09539, -0.42049, 2.44425, 6, 1, 1
10742.19560000, 10742.04648800, 5611, -0.166, -0.027, 0.272, -0.01884, -0.49370, 2.38708, 6, 1, 1
10744.19560000, 10743.96070400, 5612, -0.163, -0.028, 0.275, -0.06156, -0.45245, 2.42008, 6, 1, 1
10746.19560000, 10745.87564800, 5613, -0.160, -0.029, 0.278, -0.03704, -0.46066, 2.40395, 6, 1, 1
10748.19560000, 10747.79043200, 5614, -0.164, -0.028, 0.274, -0.05650, -0.45856, 2.41482, 6, 1, 1
10750.19560000, 10749.70462400, 5615, -0.167, -0.027, 0.272, -0.07298, -0.45660, 2.42623, 6, 1, 1
10752.19560000, 10751.61856800, 5616, -0.161, -0.030, 0.278, -0.05646, -0.43822, 2.41754, 6, 1, 1
10754.19560000, 10753.53346400, 5617, -0.138, -0.038, 0.301, -0.00232, -0.38252, 2.39058, 6, 1, 1
10756.19560000, 10755.44752000, 5618, -0.136, -0.039, 0.303, 0.03315, -0.38627, 2.36706, 6, 1, 1
10758.19560000, 10757.36262400, 5619, -0.160, -0.030, 0.279, 0.01009, -0.48249, 2.36810, 6, 1, 1
10760.19560000, 10759.27638400, 5620, -0.155, -0.031, 0.283, 0.04778, -0.49757, 2.34123, 6, 1, 1
10761.19560000, 10761.19168000, 5621, -0.143, -0.036, 0.296, 0.05335, -0.43785, 2.34524, 6, 1, 1
10763.19560000, 10763.10573600, 5622, -0.152, -0.033, 0.287, -0.04022, -0.41236, 2.40785, 6, 1, 1
10765.19560000, 10765.01970400, 5623, -0.151, -0.033, 0.288, 0.04045, -0.45634, 2.35223, 6, 1, 1
10767.19560000, 10766.93456800, 5624, -0.144, -0.036, 0.296, 0.01443, -0.40258, 2.37573, 6, 1, 1
10769.19560000, 10768.84905600, 5625, -0.144, -0.036, 0.295, 0.05111, -0.44048, 2.34631, 6, 1, 1
10771.19560000, 10770.76343200, 5626, -0.161, -0.030, 0.278, -0.06787, -0.44027, 2.42276, 6, 1, 1
10773.19560000, 10772.67768000, 5627, -0.162, -0.030, 0.277, -0.04804, -0.44886, 2.41112, 6, 1, 1
10775.19560000, 10774.59246400, 5628, -0.168, -0.028, 0.271, -0.14112, -0.42273, 2.47121, 6, 1, 1
10777.19560000, 10776.50648800, 5629, -0.165, -0.029, 0.274, -0.11465, -0.42514, 2.45428, 6, 1, 1
10779.19560000, 10778.42184000, 5630, -0.166, -0.028, 0.274, -0.02959, -0.49068, 2.39374, 6, 1, 1
10781.19560000, 10780.33556800, 5631, -0.158, -0.031, 0.282, -0.04877, -0.42933, 2.41288, 6, 1, 1
10783.19560000, 10782.25030400, 5632, -0.155, -0.033, 0.285, -0.07079, -0.39427, 2.43170, 6, 1, 1
10784.19560000, 10784.16440800, 5633, -0.140, -0.038, 0.301, -0.05229, -0.34235, 2.42794, 6, 1, 1
10786.19560000, 10786.07948800, 5634, -0.131, -0.042, 0.310, -0.03724, -0.32301, 2.42161, 6, 1, 1
10788.19560000, 10787.99384000, 5635, -0.134, -0.041, 0.307, -0.02883, -0.33834, 2.41518, 6, 1, 1
10790.19560000, 10789.90860000, 5636, -0.134, -0.041, 0.307, -0.02070, -0.33916, 2.40998, 6, 1, 1
10792.19560000, 10791.82232800, 5637, -0.139, -0.039, 0.303, -0.04915, -0.33856, 2.42636, 6, 1, 1
10794.19560000, 10793.73670400, 5638, -0.135, -0.041, 0.307, -0.06412, -0.31895, 2.43568, 6, 1, 1
10796.19560000, 10795.65168000, 5639, -0.152, -0.034, 0.289, -0.08806, -0.38169, 2.44440, 6, 1, 1
10798.19560000, 10797.56564800, 5640, -0.173, -0.026, 0.268, -0.05988, -0.49573, 2.41883, 6, 1, 1
10800.19560000, 10799.48086400, 5641, -0.165, -0.030, 0.277, -0.09224, -0.42328, 2.44608, 6, 1, 1
10802.19560000, 10801.39462400, 5642, -0.160, -0.032, 0.282, -0.03550, -0.43807, 2.40943, 6, 1, 1
10804.19560000, 10803.30943200, 5643, -0.161, -0.031, 0.281, -0.08395, -0.41903, 2.44213, 6, 1, 1
10806.19560000, 10805.22352000, 5644, -0.159, -0.032, 0.284, -0.08723, -0.40380, 2.44556, 6, 1, 1
10807.19560000, 10807.13843200, 5645, -0.173, -0.027, 0.269, -0.05066, -0.49188, 2.41493, 6, 1, 1
10809.19560000, 10809.05238400, 5646, -0.162, -0.031, 0.281, -0.06207, -0.42699, 2.43108, 6, 1, 1
10811.19560000, 10810.96740800, 5647, -0.170, -0.028, 0.273, -0.04288, -0.48153, 2.41304, 6, 1, 1
10813.19560000, 10812.88130400, 5648, -0.157, -0.033, 0.286, -0.08396, -0.39516, 2.44539, 6, 1, 1
10815.19560000, 10814.79570400, 5649, -0.171, -0.028, 0.272, -0.09848, -0.43848, 2.45455, 6, 1, 1
10817.19560000, 10816.71073600, 5650, -0.163, -0.031, 0.280, -0.06480, -0.41984, 2.43449, 6, 1, 1
10819.19560000, 10818.62546400, 5651, -0.156, -0.033, 0.288, -0.02068, -0.42051, 2.40717, 6, 1, 1
10821.19560000, 10820.53943200, 5652, -0.154, -0.035, 0.291, -0.06360, -0.39264, 2.43849, 6, 1, 1
10823.19560000, 10822.45448800, 5653, -0.162, -0.032, 0.283, 0.00228, -0.47138, 2.38778, 6, 1, 1
10825.19560000, 10824.36856800, 5654, -0.158, -0.033, 0.287, -0.02309, -0.42266, 2.41152, 6, 1, 1
10827.19560000, 10826.28260000, 5655, -0.173, -0.027, 0.271, -0.01891, -0.51007, 2.39851, 6, 1, 1
10829.19560000, 10828.19754400, 5656, -0.174, -0.027, 0.271, -0.11632, -0.44835, 2.46878, 6, 1, 1
10830.19560000, 10830.11170400, 5657, -0.157, -0.034, 0.289, -0.10880, -0.37390, 2.46944, 6, 1, 1
10832.19560000, 10832.02656800, 5658, -0.135, -0.042, 0.311, -0.04691, -0.31704, 2.43888, 6, 1, 1
10834.19560000, 10833.94068000, 5659, -0.114, -0.050, 0.333, 0.06374, -0.30857, 2.37886, 6, 1, 1
10836.19560000, 10835.85535200, 5660, -0.129, -0.044, 0.317, 0.04467, -0.35116, 2.38430, 6, 1, 1
10838.19560000, 10837.76940800, 5661, -0.127, -0.045, 0.319, 0.06603, -0.36577, 2.36960, 6, 1, 1
10840.19560000, 10839.68443200, 5662, -0.139, -0.041, 0.308, 0.00799, -0.36081, 2.40645, 6, 1, 1
10842.19560000, 10841.59897600, 5663, -0.139, -0.041, 0.308, 0.00059, -0.35766, 2.41098, 6, 1, 1
10844.19560000, 10843.51268000, 5664, -0.150, -0.037, 0.297, 0.02778, -0.42773, 2.38742, 6, 1, 1
10846.19560000, 10845.42764800, 5665, -0.161, -0.033, 0.286, -0.06784, -0.41379, 2.44842, 6, 1, 1
10848.19560000, 10847.34227200, 5666, -0.164, -0.032, 0.283, -0.00609, -0.46975, 2.40436, 6, 1, 1
10850.19560000, 10849.25686400, 5667, -0.158, -0.034, 0.290, -0.03322, -0.41604, 2.42976, 6, 1, 1
10851.19560000, 10851.17064800, 5668, -0.149, -0.038, 0.300, -0.02632, -0.38009, 2.43012, 6, 1, 1
10853.19560000, 10853.08552000, 5669, -0.153, -0.036, 0.296, -0.10356, -0.36509, 2.47938, 6, 1, 1
10855.19560000, 10854.99940800, 5670, -0.136, -0.043, 0.313, -0.01997, -0.34001, 2.43411, 6, 1, 1
10857.19560000, 10856.91448800, 5671, -0.142, -0.041, 0.308, -0.02447, -0.35151, 2.43616, 6, 1, 1
10859.19560000, 10858.82852000, 5672, -0.164, -0.032, 0.285, -0.02438, -0.44416, 2.42552, 6, 1, 1
10861.19560000, 10860.74360000, 5673, -0.162, -0.033, 0.287, -0.06785, -0.41462, 2.45757, 6, 1, 1
10863.19560000, 10862.65740800, 5674, -0.161, -0.034, 0.289, -0.10661, -0.39261, 2.48317, 6, 1, 1
10865.19560000, 10864.57260000, 5675, -0.163, -0.033, 0.287, -0.07440, -0.40953, 2.46072, 6, 1, 1
10867.19560000, 10866.48638400, 5676, -0.159, -0.034, 0.291, -0.06986, -0.39063, 2.46325, 6, 1, 1
10869.19560000, 10868.40143200, 5677, -0.155, -0.036, 0.296, -0.07698, -0.37063, 2.47150, 6, 1, 1
10871.19560000, 10870.31554400, 5678, -0.152, -0.037, 0.299, -0.00665, -0.41699, 2.42390, 6, 1, 1
10873.19560000, 10872.22960000, 5679, -0.167, -0.032, 0.285, -0.01163, -0.47725, 2.42333, 6, 1, 1
10874.19560000, 10874.14430400, 5680, -0.171, -0.030, 0.280, -0.07324, -0.45132, 2.46603, 6, 1, 1
10876.19560000, 10876.05848800, 5681, -0.168, -0.031, 0.284, -0.02366, -0.46548, 2.43365, 6, 1, 1
10878.19560000, 10877.97376000, 5682, -0.148, -0.039, 0.304, 0.02254, -0.40932, 2.41246, 6, 1, 1
10880.19560000, 10879.88762400, 5683, -0.150, -0.038, 0.302, -0.04082, -0.37699, 2.45645, 6, 1, 1
10882.19560000, 10881.80243200, 5684, -0.134, -0.044, 0.319, -0.00703, -0.33115, 2.44293, 6, 1, 1
10884.19560000, 10883.71662400, 5685, -0.143, -0.041, 0.309, -0.01044, -0.36265, 2.44106, 6, 1, 1
10886.19560000, 10885.63130400, 5686, -0.127, -0.047, 0.326, 0.03391, -0.33202, 2.42111, 6, 1, 1
10888.19560000, 10887.54560000, 5687, -0.137, -0.044, 0.317, -0.05221, -0.32202, 2.47301, 6, 1, 1
10890.19560000, 10889.45978400, 5688, -0.160, -0.035, 0.294, -0.04544, -0.40694, 2.45973, 6, 1, 1
10892.19560000, 10891.37435200, 5689, -0.160, -0.035, 0.293, -0.03006, -0.42031, 2.44989, 6, 1, 1
10894.19560000, 10893.28870400, 5690, -0.139, -0.043, 0.315, -0.06363, -0.31870, 2.48296, 6, 1, 1
10896.19560000, 10895.20362400, 5691, -0.131, -0.046, 0.323, -0.01787, -0.32104, 2.45729, 6, 1, 1
10897.19560000, 10897.11764800, 5692, -0.130, -0.047, 0.325, 0.00904, -0.32617, 2.44243, 6, 1, 1
10899.19560000, 10899.03238400, 5693, -0.154, -0.037, 0.301, -0.06232, -0.37451, 2.47934, 6, 1, 1
10901.19560000, 10900.94660000, 5694, -0.166, -0.033, 0.290, -0.06808, -0.42050, 2.47837, 6, 1, 1
10903.19560000, 10902.86140800, 5695, -0.174, -0.030, 0.281, -0.09637, -0.45315, 2.49738, 6, 1, 1
10905.19560000, 10904.77548800, 5696, -0.175, -0.030, 0.280, -0.07324, -0.47158, 2.48067, 6, 1, 1
10907.19560000, 10906.69048800, 5697, -0.164, -0.034, 0.291, 0.04014, -0.49948, 2.40094, 6, 1, 1
10909.19560000, 10908.60486400, 5698, -0.154, -0.038, 0.302, 0.01899, -0.42872, 2.42737, 6, 1, 1
10911.19560000, 10910.51956800, 5699, -0.156, -0.037, 0.300, -0.01304, -0.41596, 2.44918, 6, 1, 1
10913.19560000, 10912.43327200, 5700, -0.170, -0.032, 0.286, -0.07144, -0.44410, 2.48338, 6, 1, 1
10915.19560000, 10914.34856800, 5701, -0.171, -0.032, 0.286, -0.10070, -0.42565, 2.50616, 6, 1, 1
10917.19560000, 10916.26260000, 5702, -0.152, -0.039, 0.305, -0.06299, -0.36190, 2.48841, 6, 1, 1
10918.19560000, 10918.17708800, 5703, -0.148, -0.041, 0.309, -0.01130, -0.37465, 2.45711, 6, 1, 1
10920.19560000, 10920.09113600, 5704, -0.156, -0.038, 0.302, -0.03040, -0.39833, 2.46725, 6, 1, 1
10922.19560000, 10922.00560000, 5705, -0.150, -0.040, 0.308, 0.00201, -0.39063, 2.44987, 6, 1, 1
10924.19560000, 10923.92019200, 5706, -0.144, -0.042, 0.314, -0.01408, -0.35634, 2.46329, 6, 1, 1
10926.19560000, 10925.83489600, 5707, -0.132, -0.047, 0.326, 0.02658, -0.33347, 2.44296, 6, 1, 1
10928.19560000, 10927.74946400, 5708, -0.147, -0.041, 0.311, 0.02156, -0.39561, 2.43885, 6, 1, 1
10930.19560000, 10929.66362400, 5709, -0.150, -0.040, 0.309, -0.01746, -0.37839, 2.46337, 6, 1, 1
10932.19560000, 10931.57856800, 5710, -0.161, -0.036, 0.297, 0.07046, -0.50492, 2.38855, 6, 1, 1
10934.19560000, 10933.49238400, 5711, -0.144, -0.042, 0.315, 0.09649, -0.43788, 2.38284, 6, 1, 1
10936.19560000, 10935.40727200, 5712, -0.139, -0.044, 0.320, 0.10272, -0.42921, 2.38254, 6, 1, 1
10938.19560000, 10937.32168000, 5713, -0.124, -0.050, 0.335, 0.09417, -0.36030, 2.39953, 6, 1, 1
10940.19560000, 10939.23640800, 5714, -0.143, -0.043, 0.316, 0.09177, -0.43637, 2.38657, 6, 1, 1
10941.19560000, 10941.15064800, 5715, -0.163, -0.036, 0.297, 0.04551, -0.48383, 2.41092, 6, 1, 1
10943.19560000, 10943.06464800, 5716, -0.164, -0.035, 0.295, 0.01981, -0.47391, 2.42691, 6, 1, 1
10945.19560000, 10944.97940800, 5717, -0.143, -0.043, 0.317, 0.03482, -0.38776, 2.43306, 6, 1, 1
10947.19560000, 10946.89362400, 5718, -0.159, -0.038, 0.301, -0.02009, -0.42023, 2.46399, 6, 1, 1
10949.19560000, 10948.80852000, 5719, -0.164, -0.036, 0.297, -0.03486, -0.42013, 2.47372, 6, 1, 1
10951.19560000, 10950.72246400, 5720, -0.180, -0.030, 0.281, -0.04992, -0.49100, 2.47535, 6, 1, 1
10953.19560000, 10952.63754400, 5721, -0.179, -0.030, 0.282, -0.03569, -0.50766, 2.46483, 6, 1, 1
10955.19560000, 10954.55140800, 5722, -0.184, -0.029, 0.277, -0.04882, -0.52541, 2.47632, 6, 1, 1
10957.19560000, 10956.46652000, 5723, -0.172, -0.033, 0.289, 0.03675, -0.52338, 2.41289, 6, 1, 1
10959.19560000, 10958.38052000, 5724, -0.152, -0.041, 0.309, 0.00964, -0.39421, 2.45372, 6, 1, 1
10961.19560000, 10960.29538400, 5725, -0.155, -0.039, 0.307, 0.00336, -0.40543, 2.45643, 6, 1, 1
10963.19560000, 10962.20960000, 5726, -0.158, -0.039, 0.304, -0.02574, -0.40448, 2.47457, 6, 1, 1
10964.19560000, 10964.12456800, 5727, -0.157, -0.039, 0.305, -0.04901, -0.37974, 2.49230, 6, 1, 1
10966.19560000, 10966.03864800, 5728, -0.160, -0.038, 0.302, -0.06630, -0.38664, 2.50131, 6, 1, 1
10968.19560000, 10967.95264800, 5729, -0.172, -0.034, 0.290, -0.10471, -0.41895, 2.52220, 6, 1, 1
10970.19560000, 10969.86746400, 5730, -0.156, -0.040, 0.306, -0.08831, -0.36455, 2.51699, 6, 1, 1
10972.19560000, 10971.78227200, 5731, -0.153, -0.041, 0.310, -0.09349, -0.35407, 2.52154, 6, 1, 1
10974.19560000, 10973.69662400, 5732, -0.133, -0.048, 0.329, -0.00152, -0.32192, 2.47214, 6, 1, 1
10976.19560000, 10975.61060000, 5733, -0.156, -0.040, 0.307, -0.00750, -0.40325, 2.46372, 6, 1, 1
10978.19560000, 10977.52562400, 5734, -0.165, -0.037, 0.298, -0.06723, -0.41246, 2.50097, 6, 1, 1
10980.19560000, 10979.44027200, 5735, -0.163, -0.037, 0.300, -0.07611, -0.40137, 2.50782, 6, 1, 1
10982.19560000, 10981.35446400, 5736, -0.176, -0.033, 0.287, -0.02705, -0.48853, 2.46491, 6, 1, 1
10984.19560000, 10983.26843200, 5737, -0.174, -0.034, 0.290, -0.04613, -0.46076, 2.48216, 6, 1, 1
10985.19560000, 10985.18327200, 5738, -0.179, -0.032, 0.285, -0.08766, -0.45465, 2.51100, 6, 1, 1
10987.19560000, 10987.09746400, 5739, -0.170, -0.035, 0.294, -0.05287, -0.44034, 2.49032, 6, 1, 1
10989.19560000, 10989.01256800, 5740, -0.160, -0.039, 0.304, 0.00230, -0.42398, 2.45623, 6, 1, 1
10991.19560000, 10990.92670400, 5741, -0.162, -0.038, 0.302, -0.00596, -0.42293, 2.46195, 6, 1, 1
10993.19560000, 10992.84143200, 5742, -0.171, -0.035, 0.294, -0.00824, -0.46304, 2.45866, 6, 1, 1
10995.19560000, 10994.75568000, 5743, -0.173, -0.034, 0.292, -0.02465, -0.46788, 2.47055, 6, 1, 1
10997.19560000, 10996.66962400, 5744, -0.154, -0.041, 0.311, 0.02882, -0.41546, 2.44080, 6, 1, 1
10999.19560000, 10998.58486400, 5745, -0.156, -0.041, 0.309, 0.03254, -0.41578, 2.43961, 6, 1, 1
11001.19560000, 11000.49864800, 5746, -0.151, -0.043, 0.314, 0.04118, -0.40049, 2.43684, 6, 1, 1
11003.19560000, 11002.41360000, 5747, -0.168, -0.036, 0.297, 0.00108, -0.45930, 2.45411, 6, 1, 1
11005.19560000, 11004.32768000, 5748, -0.178, -0.033, 0.287, -0.02789, -0.48859, 2.47132, 6, 1, 1
11007.19560000, 11006.24248800, 5749, -0.158, -0.040, 0.307, 0.04561, -0.44206, 2.42977, 6, 1, 1
11008.19560000, 11008.15664800, 5750, -0.170, -0.036, 0.295, 0.00023, -0.46250, 2.45609, 6, 1, 1
11010.19560000, 11010.07140800, 5751, -0.171, -0.035, 0.294, 0.03532, -0.50089, 2.42709, 6, 1, 1
11012.19560000, 11011.98560000, 5752, -0.168, -0.037, 0.297, 0.00059, -0.46126, 2.45616, 6, 1, 1
11014.19560000, 11013.90064800, 5753, -0.169, -0.037, 0.297, -0.00944, -0.44861, 2.46621, 6, 1, 1
11016.19560000, 11015.81484000, 5754, -0.187, -0.030, 0.279, -0.03201, -0.53681, 2.47390, 6, 1, 1
11018.19560000, 11017.72960000, 5755, -0.165, -0.038, 0.301, 0.06259, -0.50149, 2.41041, 6, 1, 1
11020.19560000, 11019.64360000, 5756, -0.156, -0.042, 0.311, 0.01761, -0.40893, 2.45581, 6, 1, 1
11022.19560000, 11021.55830400, 5757, -0.166, -0.038, 0.300, -0.05768, -0.41369, 2.50450, 6, 1, 1
11024.19560000, 11023.47243200, 5758, -0.160, -0.040, 0.307, -0.00907, -0.40553, 2.47450, 6, 1, 1
11026.19560000, 11025.38724800, 5759, -0.158, -0.041, 0.309, -0.00134, -0.40274, 2.46794, 6, 1, 1
11028.19560000, 11027.30156800, 5760, -0.123, -0.054, 0.344, -0.02768, -0.26946, 2.50243, 6, 1, 1
11030.19560000, 11029.21556800, 5761, -0.142, -0.047, 0.325, 0.01813, -0.35781, 2.46392, 6, 1, 1
11031.19560000, 11031.13043200, 5762, -0.137, -0.049, 0.330, 0.03237, -0.35024, 2.45862, 6, 1, 1
11033.19560000, 11033.04448800, 5763, -0.153, -0.043, 0.314, 0.02855, -0.40804, 2.45066, 6, 1, 1
11035.19560000, 11034.95956800, 5764, -0.149, -0.045, 0.319, -0.03355, -0.35457, 2.49609, 6, 1, 1
11037.19560000, 11036.87368000, 5765, -0.138, -0.049, 0.329, -0.01908, -0.32593, 2.49280, 6, 1, 1
11039.19560000, 11038.78862400, 5766, -0.131, -0.051, 0.337, 0.01294, -0.31841, 2.47435, 6, 1, 1
11041.19560000, 11040.70256800, 5767, -0.140, -0.048, 0.328, -0.01022, -0.33244, 2.48567, 6, 1, 1
11043.19560000, 11042.61743200, 5768, -0.134, -0.051, 0.334, -0.00879, -0.31306, 2.48567, 6, 1, 1
11045.19560000, 11044.53162400, 5769, -0.149, -0.045, 0.319, -0.02353, -0.35972, 2.48997, 6, 1, 1
11047.19560000, 11046.44568000, 5770, -0.147, -0.046, 0.321, 0.02904, -0.38429, 2.45333, 6, 1, 1
11049.19560000, 11048.36048800, 5771, -0.160, -0.041, 0.309, 0.01814, -0.42238, 2.45482, 6, 1, 1
11051.19560000, 11050.27460000, 5772, -0.176, -0.035, 0.293, -0.01042, -0.47782, 2.46734, 6, 1, 1
11052.19560000, 11052.18952000, 5773, -0.163, -0.040, 0.306, 0.01031, -0.43233, 2.46001, 6, 1, 1
11054.19560000, 11054.10356800, 5774, -0.158, -0.042, 0.311, 0.03799, -0.43990, 2.44055, 6, 1, 1
11056.19560000, 11056.01848800, 5775, -0.171, -0.037, 0.298, -0.01070, -0.45367, 2.46983, 6, 1, 1
11058.19560000, 11057.93324800, 5776, -0.177, -0.035, 0.292, 0.02275, -0.52680, 2.43841, 6, 1, 1
11060.19560000, 11059.84756800, 5777, -0.179, -0.034, 0.290, -0.01537, -0.49578, 2.46907, 6, 1, 1
11062.19560000, 11061.76162400, 5778, -0.171, -0.037, 0.298, 0.00644, -0.47509, 2.45646, 6, 1, 1
11064.19560000, 11063.67664800, 5779, -0.194, -0.029, 0.276, -0.07227, -0.54916, 2.50431, 6, 1, 1
11066.19560000, 11065.59040800, 5780, -0.187, -0.032, 0.284, -0.08895, -0.47902, 2.52201, 6, 1, 1
11068.19560000, 11067.50464800, 5781, -0.177, -0.035, 0.293, -0.02303, -0.46839, 2.47871, 6, 1, 1
11070.19560000, 11069.41964800, 5782, -0.151, -0.045, 0.319, -0.01303, -0.36687, 2.48650, 6, 1, 1
11072.19560000, 11071.33389600, 5783, -0.162, -0.041, 0.308, -0.00852, -0.41778, 2.47583, 6, 1, 1
11074.19560000, 11073.24860000, 5784, -0.169, -0.038, 0.302, -0.02068, -0.43249, 2.48188, 6, 1, 1
11075.19560000, 11075.16335200, 5785, -0.172, -0.037, 0.299, -0.03486, -0.43947, 2.49069, 6, 1, 1
11077.19560000, 11077.07756800, 5786, -0.175, -0.036, 0.296, -0.03293, -0.45760, 2.48779, 6, 1, 1
11079.19560000, 11078.99152000, 5787, -0.163, -0.040, 0.308, 0.03034, -0.45336, 2.44588, 6, 1, 1
11081.19560000, 11080.90627200, 5788, -0.174, -0.037, 0.297, -0.05106, -0.43151, 2.50471, 6, 1, 1
11083.19560000, 11082.82048800, 5789, -0.175, -0.036, 0.297, -0.00610, -0.46748, 2.47035, 6, 1, 1
11085.19560000, 11084.73548800, 5790, -0.166, -0.039, 0.305, 0.07393, -0.50487, 2.40889, 6, 1, 1
11087.19560000, 11086.64935200, 5791, -0.173, -0.037, 0.298, 0.01488, -0.49236, 2.45100, 6, 1, 1
11089.19560000, 11088.56464800, 5792, -0.160, -0.042, 0.311, -0.01155, -0.40263, 2.48585, 6, 1, 1
11091.19560000, 11090.47860000, 5793, -0.143, -0.048, 0.329, 0.14585, -0.46401, 2.36965, 6, 1, 1
11093.19560000, 11092.39338400, 5794, -0.164, -0.041, 0.308, -0.04070, -0.39545, 2.50476, 6, 1, 1
11095.19560000, 11094.30754400, 5795, -0.146, -0.047, 0.326, 0.07927, -0.40971, 2.42530, 6, 1, 1
11097.19560000, 11096.22254400, 5796, -0.158, -0.042, 0.314, 0.10057, -0.49983, 2.39267, 6, 1, 1
11098.19560000, 11098.13686400, 5797, -0.169, -0.039, 0.303, -0.00067, -0.44081, 2.47454, 6, 1, 1
11100.19560000, 11100.05056800, 5798, -0.156, -0.043, 0.317, 0.05561, -0.41522, 2.44145, 6, 1, 1
11102.19560000, 11101.96556800, 5799, -0.148, -0.046, 0.325, 0.05873, -0.38715, 2.44350, 6, 1, 1
11104.19560000, 11103.88030400, 5800, -0.144, -0.048, 0.328, 0.02399, -0.35863, 2.46955, 6, 1, 1
11106.19560000, 11105.79438400, 5801, -0.150, -0.045, 0.322, 0.10507, -0.43956, 2.40401, 6, 1, 1
11108.19560000, 11107.70852000, 5802, -0.156, -0.043, 0.316, 0.05743, -0.41826, 2.43784, 6, 1, 1
11110.19560000, 11109.62327200, 5803, -0.151, -0.045, 0.322, 0.02796, -0.37887, 2.46606, 6, 1, 1
11112.19560000, 11111.53743200, 5804, -0.141, -0.049, 0.332, 0.05095, -0.36196, 2.45280, 6, 1, 1
11114.19560000, 11113.45240800, 5805, -0.148, -0.046, 0.325, 0.02432, -0.36955, 2.46970, 6, 1, 1
11116.19560000, 11115.36670400, 5806, -0.161, -0.042, 0.313, 0.00431, -0.40212, 2.47741, 6, 1, 1
11118.19560000, 11117.28162400, 5807, -0.159, -0.042, 0.314, -0.00463, -0.39059, 2.48708, 6, 1, 1
11119.19560000, 11119.19546400, 5808, -0.153, -0.045, 0.321, 0.00378, -0.37771, 2.48500, 6, 1, 1
11121.19560000, 11121.10960000, 5809, -0.131, -0.052, 0.342, 0.10669, -0.36876, 2.42329, 6, 1, 1
11123.19560000, 11123.02448800, 5810, -0.138, -0.050, 0.336, 0.12521, -0.40303, 2.40209, 6, 1, 1
11125.19560000, 11124.93930400, 5811, -0.146, -0.047, 0.328, 0.15126, -0.47465, 2.36745, 6, 1, 1
11127.19560000, 11126.85360000, 5812, -0.144, -0.047, 0.330, 0.14284, -0.45516, 2.37924, 6, 1, 1
11129.19560000, 11128.76754400, 5813, -0.141, -0.049, 0.333, 0.09304, -0.39179, 2.42612, 6, 1, 1
11131.19560000, 11130.68260000, 5814, -0.134, -0.051, 0.340, 0.14092, -0.40159, 2.39557, 6, 1, 1
11133.19560000, 11132.59662400, 5815, -0.144, -0.047, 0.330, 0.14155, -0.44883, 2.38368, 6, 1, 1
11135.19560000, 11134.51138400, 5816, -0.173, -0.037, 0.302, 0.02720, -0.47194, 2.45835, 6, 1, 1
11137.19560000, 11136.42543200, 5817, -0.166, -0.040, 0.309, 0.06039, -0.47912, 2.43311, 6, 1, 1
11139.19560000, 11138.34035200, 5818, -0.165, -0.040, 0.310, 0.06144, -0.47048, 2.43427, 6, 1, 1
11141.19560000, 11140.25432800, 5819, -0.144, -0.047, 0.330, 0.17750, -0.49805, 2.34472, 6, 1, 1
11142.19560000, 11142.16932800, 5820, -0.147, -0.047, 0.328, 0.15146, -0.47045, 2.37040, 6, 1, 1
11144.19560000, 11144.08356800, 5821, -0.156, -0.043, 0.319, 0.07030, -0.43693, 2.43504, 6, 1, 1
11146.19560000, 11145.99760000, 5822, -0.139, -0.049, 0.336, 0.15398, -0.45210, 2.37762, 6, 1, 1
11148.19560000, 11147.91260000, 5823, -0.146, -0.047, 0.329, 0.12757, -0.44181, 2.39754, 6, 1, 1
11150.19560000, 11149.82743200, 5824, -0.149, -0.046, 0.326, 0.11017, -0.43666, 2.41061, 6, 1, 1
11152.19560000, 11151.74148800, 5825, -0.138, -0.050, 0.337, 0.07341, -0.36119, 2.44882, 6, 1, 1
11154.19560000, 11153.65568000, 5826, -0.139, -0.050, 0.336, 0.12622, -0.41776, 2.40405, 6, 1, 1
