time_ms, lin_x_pos, lin_y_pos, lin_z_pos, lin_x_vel, lin_y_vel, lin_z_vel, ang_h_pos, ang_p_pos, ang_s_pos, ang_h_vel, ang_p_vel, ang_s_vel, lin_x_pos_var, lin_y_pos_var, lin_z_pos_var, lin_x_vel_var, lin_y_vel_var, lin_z_vel_var, ang_h_pos_var, ang_p_pos_var, ang_s_pos_var, ang_h_vel_var, ang_p_vel_var, ang_s_vel_var
15472.37375200, -0.400, -0.019, 0.500, 0.472, 0.235, -0.900, -0.20562, -0.05316, -1.07704, 1.34026, 2.25349, -3.32608, 0.00333, 0.00333, 0.00333, 3.49408, 3.49408, 3.49408, 0.00333, 0.00333, 0.00333, 3.49408, 3.49408, 3.49408
15473.37375200, -0.399, -0.019, 0.499, 0.472, 0.235, -0.900, -0.20428, -0.05091, -1.08037, 1.34026, 2.25349, -3.32608, 0.00388, 0.00388, 0.00388, 3.51408, 3.51408, 3.51408, 0.00388, 0.00388, 0.00388, 3.51408, 3.51408, 3.51408
15474.37375200, -0.397, -0.017, 0.495, 0.484, 0.247, -0.917, -0.23083, -0.06129, -1.08229, 1.16171, 2.17260, -3.31710, 0.00333, 0.00333, 0.00333, 3.48908, 3.48908, 3.48908, 0.00333, 0.00333, 0.00333, 3.48908, 3.48908, 3.48908
15475.37375200, -0.396, -0.017, 0.494, 0.484, 0.247, -0.917, -0.22967, -0.05912, -1.08561, 1.16171, 2.17260, -3.31710, 0.00388, 0.00388, 0.00388, 3.50908, 3.50908, 3.50908, 0.00388, 0.00388, 0.00388, 3.50908, 3.50908, 3.50908
15476.37375200, -0.392, -0.008, 0.483, 0.511, 0.301, -0.986, -0.28438, -0.04496, -1.08695, 0.80468, 2.24921, -3.30447, 0.00334, 0.00334, 0.00334, 3.48418, 3.48418, 3.48418, 0.00334, 0.00334, 0.00334, 3.48418, 3.48418, 3.48418
15477.37375200, -0.391, -0.008, 0.482, 0.511, 0.301, -0.986, -0.28357, -0.04271, -1.09025, 0.80468, 2.24921, -3.30447, 0.00388, 0.00388, 0.00388, 3.50418, 3.50418, 3.50418, 0.00388, 0.00388, 0.00388, 3.50418, 3.50418, 3.50418
15478.37375200, -0.391, -0.012, 0.486, 0.507, 0.272, -0.951, -0.27057, -0.05580, -1.09116, 0.88255, 2.15136, -3.28916, 0.00334, 0.00334, 0.00334, 3.47940, 3.47940, 3.47940, 0.00334, 0.00334, 0.00334, 3.47940, 3.47940, 3.47940
15479.37375200, -0.391, -0.012, 0.485, 0.507, 0.272, -0.951, -0.26968, -0.05364, -1.09445, 0.88255, 2.15136, -3.28916, 0.00388, 0.00388, 0.00388, 3.49940, 3.49940, 3.49940, 0.00388, 0.00388, 0.00388, 3.49940, 3.49940, 3.49940
15480.37375200, -0.391, -0.018, 0.492, 0.499, 0.229, -0.899, -0.24787, -0.06628, -1.09437, 1.01594, 2.05709, -3.26769, 0.00334, 0.00334, 0.00334, 3.47474, 3.47474, 3.47474, 0.00334, 0.00334, 0.00334, 3.47474, 3.47474, 3.47474
15481.37375200, -0.392, -0.023, 0.497, 0.495, 0.198, -0.864, -0.22923, -0.06486, -1.09225, 1.12822, 2.05306, -3.23337, 0.00304, 0.00304, 0.00304, 3.46043, 3.46043, 3.46043, 0.00304, 0.00304, 0.00304, 3.46043, 3.46043, 3.46043
15482.37375200, -0.391, -0.023, 0.496, 0.495, 0.198, -0.864, -0.22810, -0.06281, -1.09548, 1.12822, 2.05306, -3.23337, 0.00358, 0.00358, 0.00358, 3.48043, 3.48043, 3.48043, 0.00358, 0.00358, 0.00358, 3.48043, 3.48043, 3.48043
15483.37375200, -0.389, -0.021, 0.493, 0.505, 0.207, -0.876, -0.23919, -0.06115, -1.09684, 1.05045, 2.05056, -3.22142, 0.00317, 0.00317, 0.00317, 3.46167, 3.46167, 3.46167, 0.00317, 0.00317, 0.00317, 3.46167, 3.46167, 3.46167
15484.37375200, -0.388, -0.021, 0.492, 0.505, 0.207, -0.876, -0.23814, -0.05910, -1.10006, 1.05045, 2.05056, -3.22142, 0.00372, 0.00372, 0.00372, 3.48167, 3.48167, 3.48167, 0.00372, 0.00372, 0.00372, 3.48167, 3.48167, 3.48167
15485.37375200, -0.387, -0.022, 0.493, 0.510, 0.200, -0.871, -0.24384, -0.06751, -1.10306, 1.00747, 1.98402, -3.22002, 0.00325, 0.00325, 0.00325, 3.46039, 3.46039, 3.46039, 0.00325, 0.00325, 0.00325, 3.46039, 3.46039, 3.46039
15486.37375200, -0.387, -0.021, 0.492, 0.510, 0.200, -0.871, -0.24283, -0.06552, -1.10628, 1.00747, 1.98402, -3.22002, 0.00379, 0.00379, 0.00379, 3.48039, 3.48039, 3.48039, 0.00379, 0.00379, 0.00379, 3.48039, 3.48039, 3.48039
15487.37375200, -0.386, -0.024, 0.494, 0.511, 0.181, -0.848, -0.24371, -0.08053, -1.10942, 0.99549, 1.87608, -3.21949, 0.00329, 0.00329, 0.00329, 3.45776, 3.45776, 3.45776, 0.00329, 0.00329, 0.00329, 3.45776, 3.45776, 3.45776
15488.37375200, -0.386, -0.024, 0.493, 0.511, 0.181, -0.848, -0.24272, -0.07865, -1.11264, 0.99549, 1.87608, -3.21949, 0.00383, 0.00383, 0.00383, 3.47776, 3.47776, 3.47776, 0.00383, 0.00383, 0.00383, 3.47776, 3.47776, 3.47776
15489.37375200, -0.386, -0.029, 0.498, 0.507, 0.149, -0.811, -0.23590, -0.09347, -1.11550, 1.03242, 1.77019, -3.21722, 0.00331, 0.00331, 0.00331, 3.45445, 3.45445, 3.45445, 0.00331, 0.00331, 0.00331, 3.45445, 3.45445, 3.45445
15490.37375200, -0.385, -0.029, 0.498, 0.507, 0.149, -0.811, -0.23487, -0.09170, -1.11872, 1.03242, 1.77019, -3.21722, 0.00386, 0.00386, 0.00386, 3.47445, 3.47445, 3.47445, 0.00386, 0.00386, 0.00386, 3.47445, 3.47445, 3.47445
15491.37375200, -0.381, -0.022, 0.488, 0.530, 0.192, -0.866, -0.27077, -0.07750, -1.11866, 0.79846, 1.84894, -3.19647, 0.00332, 0.00332, 0.00332, 3.45084, 3.45084, 3.45084, 0.00332, 0.00332, 0.00332, 3.45084, 3.45084, 3.45084
15492.37375200, -0.380, -0.022, 0.487, 0.530, 0.192, -0.866, -0.26997, -0.07565, -1.12186, 0.79846, 1.84894, -3.19647, 0.00387, 0.00387, 0.00387, 3.47084, 3.47084, 3.47084, 0.00387, 0.00387, 0.00387, 3.47084, 3.47084, 3.47084
15493.37375200, -0.378, -0.020, 0.484, 0.541, 0.202, -0.880, -0.28609, -0.07871, -1.12299, 0.69143, 1.81787, -3.18341, 0.00333, 0.00333, 0.00333, 3.44712, 3.44712, 3.44712, 0.00333, 0.00333, 0.00333, 3.44712, 3.44712, 3.44712
15494.37375200, -0.378, -0.020, 0.483, 0.541, 0.202, -0.880, -0.28540, -0.07689, -1.12617, 0.69143, 1.81787, -3.18341, 0.00387, 0.00387, 0.00387, 3.46712, 3.46712, 3.46712, 0.00387, 0.00387, 0.00387, 3.46712, 3.46712, 3.46712
15495.37375200, -0.377, -0.021, 0.484, 0.544, 0.193, -0.870, -0.28847, -0.08643, -1.12737, 0.66764, 1.74616, -3.17089, 0.00333, 0.00333, 0.00333, 3.44340, 3.44340, 3.44340, 0.00333, 0.00333, 0.00333, 3.44340, 3.44340, 3.44340
15496.37375200, -0.376, -0.021, 0.483, 0.544, 0.193, -0.870, -0.28781, -0.08468, -1.13054, 0.66764, 1.74616, -3.17089, 0.00388, 0.00388, 0.00388, 3.46340, 3.46340, 3.46340, 0.00388, 0.00388, 0.00388, 3.46340, 3.46340, 3.46340
15497.37375200, -0.375, -0.022, 0.484, 0.548, 0.184, -0.860, -0.28964, -0.08877, -1.13084, 0.65185, 1.70933, -3.15278, 0.00333, 0.00333, 0.00333, 3.43972, 3.43972, 3.43972, 0.00333, 0.00333, 0.00333, 3.43972, 3.43972, 3.43972
15498.37375200, -0.374, -0.022, 0.483, 0.548, 0.184, -0.860, -0.28899, -0.08706, -1.13400, 0.65185, 1.70933, -3.15278, 0.00388, 0.00388, 0.00388, 3.45972, 3.45972, 3.45972, 0.00388, 0.00388, 0.00388, 3.45972, 3.45972, 3.45972
15499.37375200, -0.374, -0.024, 0.485, 0.549, 0.170, -0.844, -0.27822, -0.08599, -1.13307, 0.71561, 1.70528, -3.12707, 0.00333, 0.00333, 0.00333, 3.43611, 3.43611, 3.43611, 0.00333, 0.00333, 0.00333, 3.43611, 3.43611, 3.43611
15500.37375200, -0.373, -0.024, 0.484, 0.549, 0.170, -0.844, -0.27751, -0.08429, -1.13620, 0.71561, 1.70528, -3.12707, 0.00388, 0.00388, 0.00388, 3.45611, 3.45611, 3.45611, 0.00388, 0.00388, 0.00388, 3.45611, 3.45611, 3.45611
15501.37375200, -0.373, -0.027, 0.487, 0.548, 0.150, -0.821, -0.27606, -0.09535, -1.13857, 0.72023, 1.62488, -3.12234, 0.00333, 0.00333, 0.00333, 3.43259, 3.43259, 3.43259, 0.00333, 0.00333, 0.00333, 3.43259, 3.43259, 3.43259
15502.37375200, -0.372, -0.026, 0.486, 0.548, 0.150, -0.821, -0.27534, -0.09373, -1.14169, 0.72023, 1.62488, -3.12234, 0.00388, 0.00388, 0.00388, 3.45259, 3.45259, 3.45259, 0.00388, 0.00388, 0.00388, 3.45259, 3.45259, 3.45259
15503.37375200, -0.371, -0.027, 0.486, 0.553, 0.146, -0.817, -0.28057, -0.09829, -1.14352, 0.68277, 1.58597, -3.11419, 0.00333, 0.00333, 0.00333, 3.42915, 3.42915, 3.42915, 0.00333, 0.00333, 0.00333, 3.42915, 3.42915, 3.42915
15504.37375200, -0.371, -0.032, 0.491, 0.546, 0.112, -0.775, -0.26189, -0.10615, -1.14518, 0.79599, 1.52659, -3.10505, 0.00304, 0.00304, 0.00304, 3.41576, 3.41576, 3.41576, 0.00304, 0.00304, 0.00304, 3.41576, 3.41576, 3.41576
15505.37375200, -0.371, -0.032, 0.491, 0.546, 0.112, -0.775, -0.26109, -0.10462, -1.14829, 0.79599, 1.52659, -3.10505, 0.00358, 0.00358, 0.00358, 3.43576, 3.43576, 3.43576, 0.00358, 0.00358, 0.00358, 3.43576, 3.43576, 3.43576
15506.37375200, -0.370, -0.035, 0.494, 0.545, 0.091, -0.751, -0.25547, -0.11190, -1.15054, 0.82635, 1.47120, -3.09970, 0.00317, 0.00317, 0.00317, 3.41802, 3.41802, 3.41802, 0.00317, 0.00317, 0.00317, 3.41802, 3.41802, 3.41802
15507.37375200, -0.370, -0.035, 0.493, 0.545, 0.091, -0.751, -0.25464, -0.11043, -1.15364, 0.82635, 1.47120, -3.09970, 0.00372, 0.00372, 0.00372, 3.43802, 3.43802, 3.43802, 0.00372, 0.00372, 0.00372, 3.43802, 3.43802, 3.43802
15508.37375200, -0.369, -0.037, 0.495, 0.547, 0.077, -0.736, -0.26327, -0.12715, -1.15815, 0.76698, 1.35693, -3.10858, 0.00325, 0.00325, 0.00325, 3.41780, 3.41780, 3.41780, 0.00325, 0.00325, 0.00325, 3.41780, 3.41780, 3.41780
15509.37375200, -0.369, -0.037, 0.494, 0.547, 0.077, -0.736, -0.26250, -0.12579, -1.16126, 0.76698, 1.35693, -3.10858, 0.00379, 0.00379, 0.00379, 3.43780, 3.43780, 3.43780, 0.00379, 0.00379, 0.00379, 3.43780, 3.43780, 3.43780
15510.37375200, -0.367, -0.038, 0.494, 0.552, 0.073, -0.732, -0.27812, -0.13935, -1.16510, 0.66413, 1.26329, -3.11312, 0.00329, 0.00329, 0.00329, 3.41623, 3.41623, 3.41623, 0.00329, 0.00329, 0.00329, 3.41623, 3.41623, 3.41623
15511.37375200, -0.367, -0.038, 0.493, 0.552, 0.073, -0.732, -0.27746, -0.13809, -1.16821, 0.66413, 1.26329, -3.11312, 0.00383, 0.00383, 0.00383, 3.43623, 3.43623, 3.43623, 0.00383, 0.00383, 0.00383, 3.43623, 3.43623, 3.43623
15512.37375200, -0.367, -0.043, 0.499, 0.546, 0.041, -0.693, -0.26675, -0.15094, -1.17080, 0.72707, 1.17480, -3.10982, 0.00331, 0.00331, 0.00331, 3.41399, 3.41399, 3.41399, 0.00331, 0.00331, 0.00331, 3.41399, 3.41399, 3.41399
15513.37375200, -0.367, -0.043, 0.498, 0.546, 0.041, -0.693, -0.26602, -0.14977, -1.17391, 0.72707, 1.17480, -3.10982, 0.00385, 0.00385, 0.00385, 3.43399, 3.43399, 3.43399, 0.00385, 0.00385, 0.00385, 3.43399, 3.43399, 3.43399
15514.37375200, -0.366, -0.046, 0.500, 0.545, 0.023, -0.672, -0.26338, -0.15699, -1.17537, 0.73904, 1.12221, -3.09951, 0.00332, 0.00332, 0.00332, 3.41142, 3.41142, 3.41142, 0.00332, 0.00332, 0.00332, 3.41142, 3.41142, 3.41142
15515.37375200, -0.365, -0.046, 0.500, 0.545, 0.023, -0.672, -0.26265, -0.15587, -1.17847, 0.73904, 1.12221, -3.09951, 0.00387, 0.00387, 0.00387, 3.43142, 3.43142, 3.43142, 0.00387, 0.00387, 0.00387, 3.43142, 3.43142, 3.43142
15516.37375200, -0.364, -0.047, 0.500, 0.549, 0.016, -0.665, -0.25805, -0.15464, -1.17829, 0.76318, 1.12291, -3.07901, 0.00333, 0.00333, 0.00333, 3.40872, 3.40872, 3.40872, 0.00333, 0.00333, 0.00333, 3.40872, 3.40872, 3.40872
15517.37375200, -0.364, -0.047, 0.500, 0.549, 0.016, -0.665, -0.25728, -0.15351, -1.18137, 0.76318, 1.12291, -3.07901, 0.00387, 0.00387, 0.00387, 3.42872, 3.42872, 3.42872, 0.00387, 0.00387, 0.00387, 3.42872, 3.42872, 3.42872
15518.37375200, -0.363, -0.048, 0.501, 0.552, 0.009, -0.655, -0.24939, -0.14990, -1.18035, 0.80775, 1.13846, -3.05339, 0.00333, 0.00333, 0.00333, 3.40599, 3.40599, 3.40599, 0.00333, 0.00333, 0.00333, 3.40599, 3.40599, 3.40599
15519.37375200, -0.362, -0.048, 0.500, 0.552, 0.009, -0.655, -0.24858, -0.14876, -1.18340, 0.80775, 1.13846, -3.05339, 0.00387, 0.00387, 0.00387, 3.42599, 3.42599, 3.42599, 0.00387, 0.00387, 0.00387, 3.42599, 3.42599, 3.42599
15520.37375200, -0.361, -0.049, 0.501, 0.554, 0.000, -0.645, -0.24233, -0.14696, -1.18285, 0.84174, 1.14260, -3.03087, 0.00333, 0.00333, 0.00333, 3.40329, 3.40329, 3.40329, 0.00333, 0.00333, 0.00333, 3.40329, 3.40329, 3.40329
15521.37375200, -0.361, -0.049, 0.500, 0.554, 0.000, -0.645, -0.24149, -0.14582, -1.18588, 0.84174, 1.14260, -3.03087, 0.00388, 0.00388, 0.00388, 3.42329, 3.42329, 3.42329, 0.00388, 0.00388, 0.00388, 3.42329, 3.42329, 3.42329
15522.37375200, -0.360, -0.050, 0.500, 0.558, -0.004, -0.641, -0.23048, -0.13244, -1.18236, 0.90514, 1.21891, -2.99000, 0.00333, 0.00333, 0.00333, 3.40062, 3.40062, 3.40062, 0.00333, 0.00333, 0.00333, 3.40062, 3.40062, 3.40062
15523.37375200, -0.359, -0.050, 0.500, 0.558, -0.004, -0.641, -0.22958, -0.13122, -1.18535, 0.90514, 1.21891, -2.99000, 0.00388, 0.00388, 0.00388, 3.42062, 3.42062, 3.42062, 0.00388, 0.00388, 0.00388, 3.42062, 3.42062, 3.42062
15524.37375200, -0.358, -0.051, 0.501, 0.560, -0.014, -0.629, -0.22609, -0.13012, -1.18566, 0.92120, 1.21821, -2.97333, 0.00333, 0.00333, 0.00333, 3.39802, 3.39802, 3.39802, 0.00333, 0.00333, 0.00333, 3.39802, 3.39802, 3.39802
15525.37375200, -0.357, -0.051, 0.499, 0.567, -0.011, -0.634, -0.23233, -0.13069, -1.18851, 0.87658, 1.20702, -2.97256, 0.00303, 0.00303, 0.00303, 3.38525, 3.38525, 3.38525, 0.00303, 0.00303, 0.00303, 3.38525, 3.38525, 3.38525
15526.37375200, -0.356, -0.051, 0.499, 0.567, -0.011, -0.634, -0.23146, -0.12949, -1.19149, 0.87658, 1.20702, -2.97256, 0.00358, 0.00358, 0.00358, 3.40525, 3.40525, 3.40525, 0.00358, 0.00358, 0.00358, 3.40525, 3.40525, 3.40525
15527.37375200, -0.354, -0.050, 0.496, 0.576, -0.004, -0.645, -0.23855, -0.12797, -1.19246, 0.82690, 1.20896, -2.96010, 0.00317, 0.00317, 0.00317, 3.38821, 3.38821, 3.38821, 0.00317, 0.00317, 0.00317, 3.38821, 3.38821, 3.38821
15528.37375200, -0.353, -0.050, 0.496, 0.576, -0.004, -0.645, -0.23772, -0.12676, -1.19542, 0.82690, 1.20896, -2.96010, 0.00371, 0.00371, 0.00371, 3.40821, 3.40821, 3.40821, 0.00371, 0.00371, 0.00371, 3.40821, 3.40821, 3.40821
15529.37375200, -0.351, -0.049, 0.494, 0.585, 0.004, -0.655, -0.24216, -0.12035, -1.19495, 0.79410, 1.24134, -2.93873, 0.00325, 0.00325, 0.00325, 3.38870, 3.38870, 3.38870, 0.00325, 0.00325, 0.00325, 3.38870, 3.38870, 3.38870
15530.37375200, -0.351, -0.049, 0.493, 0.585, 0.004, -0.655, -0.24137, -0.11911, -1.19789, 0.79410, 1.24134, -2.93873, 0.00379, 0.00379, 0.00379, 3.40870, 3.40870, 3.40870, 0.00379, 0.00379, 0.00379, 3.40870, 3.40870, 3.40870
15531.37375200, -0.350, -0.050, 0.494, 0.588, -0.005, -0.645, -0.24539, -0.12624, -1.20040, 0.76410, 1.18928, -2.93610, 0.00329, 0.00329, 0.00329, 3.38786, 3.38786, 3.38786, 0.00329, 0.00329, 0.00329, 3.38786, 3.38786, 3.38786
15532.37375200, -0.349, -0.050, 0.493, 0.588, -0.005, -0.645, -0.24463, -0.12505, -1.20334, 0.76410, 1.18928, -2.93610, 0.00383, 0.00383, 0.00383, 3.40786, 3.40786, 3.40786, 0.00383, 0.00383, 0.00383, 3.40786, 3.40786, 3.40786
15533.37375200, -0.348, -0.052, 0.494, 0.590, -0.014, -0.634, -0.24496, -0.13128, -1.20514, 0.75729, 1.14315, -2.92905, 0.00331, 0.00331, 0.00331, 3.38633, 3.38633, 3.38633, 0.00331, 0.00331, 0.00331, 3.38633, 3.38633, 3.38633
15534.37375200, -0.348, -0.052, 0.494, 0.590, -0.014, -0.634, -0.24420, -0.13013, -1.20807, 0.75729, 1.14315, -2.92905, 0.00385, 0.00385, 0.00385, 3.40633, 3.40633, 3.40633, 0.00385, 0.00385, 0.00385, 3.40633, 3.40633, 3.40633
15535.37375200, -0.347, -0.054, 0.495, 0.591, -0.026, -0.621, -0.25232, -0.14407, -1.21288, 0.70214, 1.04947, -2.94072, 0.00332, 0.00332, 0.00332, 3.38447, 3.38447, 3.38447, 0.00332, 0.00332, 0.00332, 3.38447, 3.38447, 3.38447
15536.37375200, -0.346, -0.054, 0.495, 0.591, -0.026, -0.621, -0.25162, -0.14302, -1.21582, 0.70214, 1.04947, -2.94072, 0.00386, 0.00386, 0.00386, 3.40447, 3.40447, 3.40447, 0.00386, 0.00386, 0.00386, 3.40447, 3.40447, 3.40447
15537.37375200, -0.346, -0.057, 0.498, 0.587, -0.047, -0.594, -0.25847, -0.16255, -1.22104, 0.65530, 0.92171, -2.95489, 0.00333, 0.00333, 0.00333, 3.38246, 3.38246, 3.38246, 0.00333, 0.00333, 0.00333, 3.38246, 3.38246, 3.38246
15538.37375200, -0.346, -0.057, 0.498, 0.587, -0.047, -0.594, -0.25781, -0.16163, -1.22400, 0.65530, 0.92171, -2.95489, 0.00387, 0.00387, 0.00387, 3.40246, 3.40246, 3.40246, 0.00387, 0.00387, 0.00387, 3.40246, 3.40246, 3.40246
15539.37375200, -0.345, -0.060, 0.501, 0.585, -0.065, -0.572, -0.27155, -0.18209, -1.22970, 0.56601, 0.78912, -2.97193, 0.00333, 0.00333, 0.00333, 3.38041, 3.38041, 3.38041, 0.00333, 0.00333, 0.00333, 3.38041, 3.38041, 3.38041
15540.37375200, -0.345, -0.060, 0.500, 0.585, -0.065, -0.572, -0.27099, -0.18130, -1.23267, 0.56601, 0.78912, -2.97193, 0.00387, 0.00387, 0.00387, 3.40041, 3.40041, 3.40041, 0.00387, 0.00387, 0.00387, 3.40041, 3.40041, 3.40041
15541.37375200, -0.343, -0.058, 0.497, 0.595, -0.054, -0.587, -0.28760, -0.18434, -1.23480, 0.45957, 0.76543, -2.96668, 0.00333, 0.00333, 0.00333, 3.37836, 3.37836, 3.37836, 0.00333, 0.00333, 0.00333, 3.37836, 3.37836, 3.37836
15542.37375200, -0.342, -0.058, 0.497, 0.595, -0.054, -0.587, -0.28714, -0.18357, -1.23776, 0.45957, 0.76543, -2.96668, 0.00388, 0.00388, 0.00388, 3.39836, 3.39836, 3.39836, 0.00388, 0.00388, 0.00388, 3.39836, 3.39836, 3.39836
15543.37375200, -0.341, -0.060, 0.498, 0.595, -0.066, -0.571, -0.27884, -0.18450, -1.23867, 0.50811, 0.75490, -2.95393, 0.00333, 0.00333, 0.00333, 3.37634, 3.37634, 3.37634, 0.00333, 0.00333, 0.00333, 3.37634, 3.37634, 3.37634
15544.37375200, -0.341, -0.060, 0.498, 0.595, -0.066, -0.571, -0.27833, -0.18375, -1.24162, 0.50811, 0.75490, -2.95393, 0.00388, 0.00388, 0.00388, 3.39634, 3.39634, 3.39634, 0.00388, 0.00388, 0.00388, 3.39634, 3.39634, 3.39634
15545.37375200, -0.340, -0.061, 0.497, 0.600, -0.067, -0.570, -0.28057, -0.18429, -1.24236, 0.49113, 0.74690, -2.94018, 0.00333, 0.00333, 0.00333, 3.37435, 3.37435, 3.37435, 0.00333, 0.00333, 0.00333, 3.37435, 3.37435, 3.37435
15546.37375200, -0.339, -0.061, 0.497, 0.600, -0.067, -0.570, -0.28008, -0.18354, -1.24530, 0.49113, 0.74690, -2.94018, 0.00388, 0.00388, 0.00388, 3.39435, 3.39435, 3.39435, 0.00388, 0.00388, 0.00388, 3.39435, 3.39435, 3.39435
15547.37375200, -0.339, -0.063, 0.499, 0.598, -0.082, -0.551, -0.26906, -0.18215, -1.24469, 0.55620, 0.75090, -2.91826, 0.00333, 0.00333, 0.00333, 3.37242, 3.37242, 3.37242, 0.00333, 0.00333, 0.00333, 3.37242, 3.37242, 3.37242
15548.37375200, -0.336, -0.061, 0.496, 0.610, -0.067, -0.572, -0.27061, -0.16789, -1.24291, 0.54318, 0.83447, -2.88916, 0.00303, 0.00303, 0.00303, 3.36016, 3.36016, 3.36016, 0.00303, 0.00303, 0.00303, 3.36016, 3.36016, 3.36016
15549.37375200, -0.335, -0.061, 0.495, 0.610, -0.067, -0.572, -0.27007, -0.16705, -1.24580, 0.54318, 0.83447, -2.88916, 0.00357, 0.00357, 0.00357, 3.38016, 3.38016, 3.38016, 0.00357, 0.00357, 0.00357, 3.38016, 3.38016, 3.38016
15550.37375200, -0.333, -0.058, 0.491, 0.623, -0.051, -0.593, -0.27909, -0.16019, -1.24611, 0.48400, 0.87179, -2.87322, 0.00317, 0.00317, 0.00317, 3.36368, 3.36368, 3.36368, 0.00317, 0.00317, 0.00317, 3.36368, 3.36368, 3.36368
15551.37375200, -0.332, -0.058, 0.490, 0.623, -0.051, -0.593, -0.27861, -0.15931, -1.24898, 0.48400, 0.87179, -2.87322, 0.00371, 0.00371, 0.00371, 3.38368, 3.38368, 3.38368, 0.00371, 0.00371, 0.00371, 3.38368, 3.38368, 3.38368
15552.37375200, -0.333, -0.064, 0.497, 0.613, -0.085, -0.550, -0.27219, -0.17639, -1.25291, 0.52070, 0.76081, -2.87975, 0.00324, 0.00324, 0.00324, 3.36476, 3.36476, 3.36476, 0.00324, 0.00324, 0.00324, 3.36476, 3.36476, 3.36476
15553.37375200, -0.333, -0.064, 0.496, 0.613, -0.085, -0.550, -0.27167, -0.17563, -1.25579, 0.52070, 0.76081, -2.87975, 0.00379, 0.00379, 0.00379, 3.38476, 3.38476, 3.38476, 0.00379, 0.00379, 0.00379, 3.38476, 3.38476, 3.38476
15554.37375200, -0.333, -0.068, 0.501, 0.607, -0.110, -0.518, -0.26700, -0.18657, -1.25847, 0.54632, 0.68845, -2.87851, 0.00328, 0.00328, 0.00328, 3.36451, 3.36451, 3.36451, 0.00328, 0.00328, 0.00328, 3.36451, 3.36451, 3.36451
15555.37375200, -0.332, -0.068, 0.500, 0.607, -0.110, -0.518, -0.26646, -0.18588, -1.26135, 0.54632, 0.68845, -2.87851, 0.00383, 0.00383, 0.00383, 3.38451, 3.38451, 3.38451, 0.00383, 0.00383, 0.00383, 3.38451, 3.38451, 3.38451
15556.37375200, -0.329, -0.065, 0.495, 0.622, -0.087, -0.548, -0.27036, -0.16800, -1.25858, 0.51882, 0.79462, -2.84361, 0.00331, 0.00331, 0.00331, 3.36357, 3.36357, 3.36357, 0.00331, 0.00331, 0.00331, 3.36357, 3.36357, 3.36357
15557.37375200, -0.329, -0.065, 0.494, 0.622, -0.087, -0.548, -0.26984, -0.16721, -1.26142, 0.51882, 0.79462, -2.84361, 0.00385, 0.00385, 0.00385, 3.38357, 3.38357, 3.38357, 0.00385, 0.00385, 0.00385, 3.38357, 3.38357, 3.38357
15558.37375200, -0.327, -0.064, 0.493, 0.629, -0.084, -0.553, -0.27175, -0.16426, -1.26114, 0.50388, 0.80793, -2.82435, 0.00332, 0.00332, 0.00332, 3.36229, 3.36229, 3.36229, 0.00332, 0.00332, 0.00332, 3.36229, 3.36229, 3.36229
15559.37375200, -0.326, -0.064, 0.492, 0.629, -0.084, -0.553, -0.27124, -0.16345, -1.26397, 0.50388, 0.80793, -2.82435, 0.00386, 0.00386, 0.00386, 3.38229, 3.38229, 3.38229, 0.00386, 0.00386, 0.00386, 3.38229, 3.38229, 3.38229
15560.37375200, -0.323, -0.061, 0.487, 0.643, -0.063, -0.580, -0.29563, -0.16411, -1.26601, 0.35035, 0.79889, -2.81951, 0.00332, 0.00332, 0.00332, 3.36084, 3.36084, 3.36084, 0.00332, 0.00332, 0.00332, 3.36084, 3.36084, 3.36084
15561.37375200, -0.323, -0.061, 0.487, 0.643, -0.063, -0.580, -0.29528, -0.16331, -1.26883, 0.35035, 0.79889, -2.81951, 0.00387, 0.00387, 0.00387, 3.38084, 3.38084, 3.38084, 0.00387, 0.00387, 0.00387, 3.38084, 3.38084, 3.38084
15562.37375200, -0.321, -0.060, 0.484, 0.652, -0.054, -0.591, -0.28819, -0.14725, -1.26553, 0.39192, 0.89292, -2.78181, 0.00333, 0.00333, 0.00333, 3.35934, 3.35934, 3.35934, 0.00333, 0.00333, 0.00333, 3.35934, 3.35934, 3.35934
15563.37375200, -0.320, -0.060, 0.484, 0.652, -0.054, -0.591, -0.28779, -0.14636, -1.26831, 0.39192, 0.89292, -2.78181, 0.00387, 0.00387, 0.00387, 3.37934, 3.37934, 3.37934, 0.00387, 0.00387, 0.00387, 3.37934, 3.37934, 3.37934
15564.37375200, -0.318, -0.060, 0.483, 0.658, -0.052, -0.594, -0.29091, -0.14392, -1.26831, 0.37035, 0.90243, -2.76468, 0.00333, 0.00333, 0.00333, 3.35783, 3.35783, 3.35783, 0.00333, 0.00333, 0.00333, 3.35783, 3.35783, 3.35783
15565.37375200, -0.318, -0.060, 0.482, 0.658, -0.052, -0.594, -0.29054, -0.14302, -1.27107, 0.37035, 0.90243, -2.76468, 0.00387, 0.00387, 0.00387, 3.37783, 3.37783, 3.37783, 0.00387, 0.00387, 0.00387, 3.37783, 3.37783, 3.37783
15566.37375200, -0.316, -0.059, 0.481, 0.663, -0.050, -0.596, -0.28322, -0.13237, -1.26819, 0.41309, 0.96241, -2.72992, 0.00333, 0.00333, 0.00333, 3.35633, 3.35633, 3.35633, 0.00333, 0.00333, 0.00333, 3.35633, 3.35633, 3.35633
