time_ms, meas_time_ms, frame_id, lin_x_m, lin_y_m, lin_z_m, ang_h_rad, ang_p_rad, ang_s_rad, disc_index, player
16070.37375200, 16069.99386400, 8394, 0.125, -0.054, 0.410, -0.19616, -0.22046, -2.03577, 6, 1, 1
16072.37375200, 16071.90788800, 8395, 0.096, -0.083, 0.450, -0.15195, -0.26515, -2.04109, 6, 1, 1
16074.37375200, 16073.82245600, 8396, 0.078, -0.101, 0.475, -0.22035, -0.34925, -2.08014, 6, 1, 1
16076.37375200, 16075.73735200, 8397, 0.098, -0.083, 0.451, -0.20505, -0.30748, -2.06781, 6, 1, 1
16078.37375200, 16077.65180800, 8398, 0.130, -0.054, 0.410, -0.19299, -0.23043, -2.04738, 6, 1, 1
16080.37375200, 16079.56600000, 8399, 0.116, -0.067, 0.430, -0.19678, -0.26433, -2.06134, 6, 1, 1
16082.37375200, 16081.48092000, 8400, 0.118, -0.066, 0.428, -0.18707, -0.26670, -2.06288, 6, 1, 1
16084.37375200, 16083.39556800, 8401, 0.111, -0.074, 0.439, -0.24614, -0.31554, -2.08711, 6, 1, 1
16085.37375200, 16085.30972800, 8402, 0.110, -0.075, 0.441, -0.23039, -0.31491, -2.08681, 6, 1, 1
16087.37375200, 16087.22443200, 8403, 0.134, -0.053, 0.411, -0.23768, -0.26530, -2.07954, 6, 1, 1
16089.37375200, 16089.13840000, 8404, 0.137, -0.052, 0.410, -0.22245, -0.26158, -2.07841, 6, 1, 1
16091.37375200, 16091.05251200, 8405, 0.161, -0.029, 0.379, -0.14271, -0.16155, -2.03244, 6, 1, 1
16093.37375200, 16092.96756800, 8406, 0.112, -0.077, 0.445, -0.18950, -0.31072, -2.08649, 6, 1, 1
16095.37375200, 16094.88186400, 8407, 0.089, -0.099, 0.476, -0.18337, -0.35263, -2.09673, 6, 1, 1
16097.37375200, 16096.79610400, 8408, 0.120, -0.071, 0.437, -0.21269, -0.30761, -2.09799, 6, 1, 1
16099.37375200, 16098.71061600, 8409, 0.141, -0.052, 0.412, -0.19424, -0.26688, -2.08430, 6, 1, 1
16101.37375200, 16100.62492000, 8410, 0.115, -0.076, 0.446, -0.17315, -0.31507, -2.09416, 6, 1, 1
16103.37375200, 16102.53956800, 8411, 0.120, -0.072, 0.441, -0.20369, -0.31970, -2.10286, 6, 1, 1
16105.37375200, 16104.45461600, 8412, 0.115, -0.078, 0.449, -0.21762, -0.33513, -2.11356, 6, 1, 1
16106.37375200, 16106.36848800, 8413, 0.107, -0.087, 0.461, -0.24856, -0.37030, -2.13459, 6, 1, 1
16108.37375200, 16108.28361600, 8414, 0.116, -0.079, 0.451, -0.21776, -0.34854, -2.12506, 6, 1, 1
16110.37375200, 16110.19772800, 8415, 0.137, -0.059, 0.425, -0.17807, -0.29389, -2.09867, 6, 1, 1
16112.37375200, 16112.11243200, 8416, 0.127, -0.070, 0.440, -0.20018, -0.32524, -2.11660, 6, 1, 1
16114.37375200, 16114.02664800, 8417, 0.135, -0.062, 0.430, -0.16421, -0.29450, -2.10239, 6, 1, 1
16116.37375200, 16115.94092000, 8418, 0.119, -0.078, 0.452, -0.19854, -0.35080, -2.12677, 6, 1, 1
16118.37375200, 16117.85551200, 8419, 0.144, -0.056, 0.422, -0.23356, -0.32500, -2.12984, 6, 1, 1
16120.37375200, 16119.76992000, 8420, 0.115, -0.083, 0.460, -0.17182, -0.35147, -2.12635, 6, 1, 1
16122.37375200, 16121.68456800, 8421, 0.119, -0.080, 0.456, -0.18801, -0.35554, -2.13854, 6, 1, 1
16124.37375200, 16123.59845600, 8422, 0.141, -0.060, 0.429, -0.15488, -0.30628, -2.11339, 6, 1, 1
16126.37375200, 16125.51364800, 8423, 0.121, -0.079, 0.455, -0.13811, -0.33741, -2.11606, 6, 1, 1
16128.37375200, 16127.42751200, 8424, 0.121, -0.080, 0.457, -0.21747, -0.37694, -2.15470, 6, 1, 1
16129.37375200, 16129.34180800, 8425, 0.130, -0.073, 0.447, -0.20829, -0.36054, -2.15304, 6, 1, 1
16131.37375200, 16131.25656800, 8426, 0.152, -0.052, 0.420, -0.17355, -0.31445, -2.13093, 6, 1, 1
16133.37375200, 16133.17080800, 8427, 0.138, -0.065, 0.439, -0.15236, -0.33190, -2.13316, 6, 1, 1
16135.37375200, 16135.08570400, 8428, 0.126, -0.077, 0.455, -0.16329, -0.36370, -2.14798, 6, 1, 1
16137.37375200, 16137.00053600, 8429, 0.134, -0.071, 0.447, -0.15641, -0.34788, -2.14150, 6, 1, 1
16139.37375200, 16138.91472800, 8430, 0.130, -0.075, 0.453, -0.18778, -0.37383, -2.15904, 6, 1, 1
16141.37375200, 16140.82908000, 8431, 0.143, -0.063, 0.438, -0.15139, -0.34143, -2.14558, 6, 1, 1
16143.37375200, 16142.74348800, 8432, 0.141, -0.066, 0.441, -0.20072, -0.36993, -2.16895, 6, 1, 1
16145.37375200, 16144.65748800, 8433, 0.142, -0.065, 0.441, -0.19506, -0.36913, -2.16947, 6, 1, 1
16147.37375200, 16146.57264800, 8434, 0.124, -0.083, 0.465, -0.11653, -0.36403, -2.14830, 6, 1, 1
16149.37375200, 16148.48688800, 8435, 0.134, -0.073, 0.453, -0.14586, -0.37070, -2.16397, 6, 1, 1
16151.37375200, 16150.40170400, 8436, 0.156, -0.054, 0.427, -0.17769, -0.35601, -2.16989, 6, 1, 1
16152.37375200, 16152.31583200, 8437, 0.132, -0.077, 0.458, -0.17801, -0.39558, -2.18730, 6, 1, 1
16154.37375200, 16154.23053600, 8438, 0.116, -0.092, 0.480, -0.08087, -0.37234, -2.15273, 6, 1, 1
16156.37375200, 16156.14453600, 8439, 0.106, -0.101, 0.493, -0.14662, -0.42820, -2.19171, 6, 1, 1
16158.37375200, 16158.05883200, 8440, 0.123, -0.086, 0.473, -0.11332, -0.39389, -2.17425, 6, 1, 1
16160.37375200, 16159.97348800, 8441, 0.099, -0.109, 0.504, -0.14851, -0.44512, -2.20526, 6, 1, 1
16162.37375200, 16161.88804800, 8442, 0.131, -0.080, 0.466, -0.13471, -0.39791, -2.18663, 6, 1, 1
16164.37375200, 16163.80264800, 8443, 0.144, -0.068, 0.450, -0.14670, -0.38589, -2.18686, 6, 1, 1
16166.37375200, 16165.71735200, 8444, 0.134, -0.077, 0.463, -0.13587, -0.40296, -2.19610, 6, 1, 1
16168.37375200, 16167.63186400, 8445, 0.143, -0.070, 0.454, -0.20162, -0.42135, -2.22181, 6, 1, 1
16170.37375200, 16169.54556800, 8446, 0.118, -0.093, 0.485, -0.15446, -0.44074, -2.21703, 6, 1, 1
16172.37375200, 16171.46083200, 8447, 0.107, -0.104, 0.500, -0.17254, -0.46191, -2.23330, 6, 1, 1
16174.37375200, 16173.37475200, 8448, 0.114, -0.098, 0.492, -0.16075, -0.45735, -2.22889, 6, 1, 1
16175.37375200, 16175.28948800, 8449, 0.130, -0.084, 0.474, -0.11265, -0.42312, -2.20310, 6, 1, 1
16177.37375200, 16177.20364800, 8450, 0.093, -0.118, 0.520, -0.13631, -0.48021, -2.23539, 6, 1, 1
16179.37375200, 16179.11861600, 8451, 0.119, -0.094, 0.489, -0.08015, -0.42681, -2.19994, 6, 1, 1
16181.37375200, 16181.03248800, 8452, 0.150, -0.067, 0.452, -0.11985, -0.41133, -2.21242, 6, 1, 1
16183.37375200, 16182.94686400, 8453, 0.125, -0.090, 0.484, -0.14546, -0.46029, -2.24209, 6, 1, 1
16185.37375200, 16184.86208000, 8454, 0.115, -0.099, 0.497, -0.08354, -0.44991, -2.21857, 6, 1, 1
16187.37375200, 16186.77580800, 8455, 0.088, -0.124, 0.531, -0.11196, -0.49513, -2.25096, 6, 1, 1
16189.37375200, 16188.69070400, 8456, 0.068, -0.143, 0.556, -0.12058, -0.52326, -2.26962, 6, 1, 1
16191.37375200, 16190.60459200, 8457, 0.099, -0.115, 0.519, -0.17724, -0.51251, -2.28454, 6, 1, 1
