time_elapsed,pos_x,pos_y,pos_z,disc_state,orient_x,orient_y,orient_z
3.56,69.9476,-1.20727,9.03106,4,-0.0704791,0.239294,0.968386
3.57,70.0802,-1.1824,9.028,4,-0.0702956,0.238337,0.968635
3.58,70.2126,-1.15734,9.02485,4,-0.0701081,0.237368,0.968887
3.59,70.3447,-1.1321,9.02159,4,-0.0699165,0.236388,0.96914
3.6,70.4765,-1.10667,9.01824,4,-0.0697208,0.235397,0.969395
3.61,70.6082,-1.08107,9.0148,4,-0.069521,0.234395,0.969652
3.62,70.7396,-1.05529,9.01126,4,-0.069317,0.233381,0.969912
3.63,70.8707,-1.02933,9.00763,4,-0.0691089,0.232356,0.970172
3.64,71.0017,-1.00319,9.0039,4,-0.0688965,0.23132,0.970435
3.65,71.1324,-0.97688,9.00008,4,-0.06868,0.230273,0.970699
3.66,71.2628,-0.950392,8.99617,4,-0.0684591,0.229215,0.970965
3.67,71.393,-0.92373,8.99216,4,-0.068234,0.228146,0.971233
3.68,71.523,-0.896895,8.98807,4,-0.0680045,0.227066,0.971502
3.69,71.6528,-0.869888,8.98388,4,-0.0677707,0.225975,0.971773
3.7,71.7823,-0.842711,8.97961,4,-0.0675326,0.224873,0.972045
3.71,71.9116,-0.815364,8.97524,4,-0.06729,0.22376,0.972319
3.72,72.0407,-0.787848,8.97079,4,-0.0670431,0.222637,0.972594
3.73,72.1695,-0.760166,8.96625,4,-0.0667917,0.221502,0.97287
3.74,72.2981,-0.732317,8.96162,4,-0.0665358,0.220357,0.973147
3.75,72.4265,-0.704303,8.95691,4,-0.0662755,0.219202,0.973426
3.76,72.5546,-0.676125,8.9521,4,-0.0660107,0.218035,0.973706
3.77,72.6826,-0.647785,8.94722,4,-0.0657414,0.216859,0.973987
3.78,72.8103,-0.619283,8.94225,4,-0.0654675,0.215671,0.974269
3.79,72.9377,-0.590621,8.93719,4,-0.0651891,0.214473,0.974552
3.8,73.065,-0.5618,8.93205,4,-0.0649061,0.213265,0.974836
3.81,73.192,-0.53282,8.92683,4,-0.0646185,0.212046,0.975121
3.82,73.3188,-0.503684,8.92152,4,-0.0643263,0.210817,0.975407
3.83,73.4454,-0.474393,8.91614,4,-0.0640295,0.209577,0.975693
3.84,73.5718,-0.444947,8.91067,4,-0.063728,0.208328,0.975981
3.85,73.6979,-0.415348,8.90512,4,-0.0634219,0.207068,0.976269
3.86,73.8239,-0.385597,8.8995,4,-0.063111,0.205797,0.976557
3.87,73.9496,-0.355695,8.89379,4,-0.0627955,0.204517,0.976847
3.88,74.0751,-0.325644,8.888,4,-0.0624753,0.203226,0.977137
3.89,74.2003,-0.295445,8.88214,4,-0.0621504,0.201925,0.977427
3.9,74.3254,-0.265099,8.8762,4,-0.0618207,0.200615,0.977718
3.91,74.4502,-0.234607,8.87019,4,-0.0614864,0.199294,0.978009
3.92,74.5749,-0.203971,8.86409,4,-0.0611472,0.197963,0.9783
3.93,74.6993,-0.173192,8.85793,4,-0.0608033,0.196622,0.978592
3.94,74.8235,-0.142272,8.85168,4,-0.0604546,0.195271,0.978884
3.95,74.9475,-0.111211,8.84537,4,-0.0601011,0.193911,0.979176
3.96,75.0713,-0.0800105,8.83898,4,-0.0597429,0.19254,0.979469
3.97,75.1948,-0.0486725,8.83252,4,-0.0593798,0.19116,0.979761
3.98,75.3182,-0.017198,8.82598,4,-0.0590119,0.18977,0.980054
3.99,75.4413,0.0144116,8.81938,4,-0.0586392,0.18837,0.980346
4,75.5643,0.046155,8.8127,4,-0.0582617,0.186961,0.980638
4.01,75.687,0.0780309,8.80596,4,-0.0578794,0.185542,0.98093
4.02,75.8095,0.110038,8.79914,4,-0.0574922,0.184113,0.981222
4.03,75.9319,0.142175,8.79226,4,-0.0571002,0.182675,0.981514
4.04,76.054,0.17444,8.78531,4,-0.0567033,0.181227,0.981805
4.05,76.1759,0.206832,8.77829,4,-0.0563016,0.179769,0.982096
4.06,76.2976,0.239349,8.7712,4,-0.0558951,0.178303,0.982387
4.07,76.4191,0.271991,8.76405,4,-0.0554837,0.176826,0.982677
4.08,76.5404,0.304756,8.75683,4,-0.0550674,0.175341,0.982967
4.09,76.6615,0.337642,8.74954,4,-0.0546463,0.173845,0.983256
4.1,76.7825,0.370647,8.7422,4,-0.0542204,0.172341,0.983544
4.11,76.9032,0.403772,8.73478,4,-0.0537896,0.170827,0.983832
4.12,77.0237,0.437014,8.72731,4,-0.053354,0.169304,0.984119
4.13,77.144,0.470371,8.71977,4,-0.0529135,0.167772,0.984405
4.14,77.2641,0.503842,8.71217,4,-0.0524681,0.16623,0.98469
4.15,77.384,0.537426,8.70451,4,-0.052018,0.16468,0.984974
4.16,77.5038,0.571122,8.69679,4,-0.0515629,0.16312,0.985258
4.17,77.6233,0.604927,8.68901,4,-0.0511031,0.161551,0.98554
4.18,77.7426,0.638841,8.68117,4,-0.0506384,0.159973,0.985822
4.19,77.8618,0.672862,8.67327,4,-0.050169,0.158386,0.986102
4.2,77.9807,0.706988,8.66532,4,-0.0496947,0.15679,0.986381
4.21,78.0995,0.741218,8.6573,4,-0.0492156,0.155185,0.986659
4.22,78.2181,0.77555,8.64923,5,-0.0487317,0.153572,0.986935
4.23,78.3365,0.809983,8.6411,5,-0.048243,0.151949,0.98721
4.24,78.4547,0.844516,8.63292,5,-0.0477496,0.150317,0.987484
4.25,78.5727,0.879146,8.62468,5,-0.0472513,0.148677,0.987756
4.26,78.6905,0.913873,8.61639,5,-0.0467484,0.147027,0.988027
4.27,78.8082,0.948694,8.60804,5,-0.0462406,0.145369,0.988296
4.28,78.9256,0.983609,8.59964,5,-0.0457282,0.143702,0.988564
4.29,79.0429,1.01861,8.59119,5,-0.045211,0.142027,0.98883
4.3,79.16,1.05371,8.58268,5,-0.0446891,0.140343,0.989094
4.31,79.2769,1.0889,8.57412,5,-0.0441626,0.13865,0.989356
4.32,79.3937,1.12417,8.56552,5,-0.0436313,0.136948,0.989617
4.33,79.5102,1.15952,8.55686,5,-0.0430954,0.135238,0.989875
4.34,79.6266,1.19497,8.54815,5,-0.0425549,0.13352,0.990132
4.35,79.7428,1.23049,8.53939,5,-0.0420097,0.131792,0.990387
4.36,79.8588,1.26609,8.53058,5,-0.04146,0.130057,0.990639
4.37,79.9747,1.30178,8.52173,5,-0.0409056,0.128313,0.99089
4.38,80.0903,1.33753,8.51283,5,-0.0403467,0.12656,0.991138
4.39,80.2058,1.37337,8.50388,5,-0.0397832,0.124799,0.991384
4.4,80.3212,1.40928,8.49488,5,-0.0392152,0.12303,0.991628
4.41,80.4363,1.44526,8.48584,5,-0.0386427,0.121252,0.991869
4.42,80.5513,1.48132,8.47675,5,-0.0380658,0.119466,0.992108
4.43,80.6661,1.51744,8.46761,5,-0.0374843,0.117672,0.992345
4.44,80.7807,1.55363,8.45844,5,-0.0368985,0.11587,0.992579
4.45,80.8952,1.58988,8.44921,5,-0.0363082,0.114059,0.99281
4.46,81.0095,1.6262,8.43995,5,-0.0357136,0.11224,0.993039
4.47,81.1236,1.66258,8.43064,5,-0.0351145,0.110413,0.993265
4.48,81.2376,1.69903,8.42129,5,-0.0345112,0.108578,0.993489
4.49,81.3514,1.73553,8.4119,5,-0.0339036,0.106735,0.993709
4.5,81.4651,1.77209,8.40246,5,-0.0332916,0.104883,0.993927
4.51,81.5786,1.8087,8.39299,5,-0.0326755,0.103024,0.994142
4.52,81.6919,1.84537,8.38347,5,-0.0320551,0.101157,0.994354
4.53,81.805,1.88209,8.37392,5,-0.0314305,0.0992813,0.994563
4.54,81.918,1.91886,8.36432,5,-0.0308018,0.0973979,0.994769
4.55,82.0309,1.95568,8.35468,5,-0.030169,0.0955067,0.994972
4.56,82.1435,1.99255,8.34501,5,-0.0295321,0.0936076,0.995171
4.57,82.2561,2.02946,8.3353,5,-0.0288911,0.0917006,0.995367
4.58,82.3684,2.06642,8.32555,5,-0.0282461,0.0897857,0.99556
4.59,82.4807,2.10342,8.31576,5,-0.0275972,0.0878631,0.99575
4.6,82.5927,2.14046,8.30594,5,-0.0269442,0.0859326,0.995937
4.61,82.7046,2.17753,8.29608,5,-0.0262874,0.0839945,0.996119
4.62,82.8164,2.21465,8.28618,5,-0.0256267,0.0820486,0.996299
4.63,82.928,2.25179,8.27625,5,-0.0249622,0.080095,0.996475
4.64,83.0394,2.28898,8.26628,5,-0.0242938,0.0781337,0.996647
4.65,83.1507,2.32619,8.25628,5,-0.0236217,0.0761648,0.996815
4.66,83.2619,2.36343,8.24624,5,-0.0229459,0.0741882,0.99698
4.67,83.3729,2.4007,8.23617,5,-0.0222664,0.0722041,0.997141
4.68,83.4838,2.43799,8.22607,5,-0.0215833,0.0702125,0.997299
4.69,83.5945,2.47531,8.21593,5,-0.0208966,0.0682133,0.997452
4.7,83.7051,2.51265,8.20576,5,-0.0202064,0.0662066,0.997601
4.71,83.8155,2.55001,8.19555,5,-0.0195126,0.0641924,0.997747
4.72,83.9258,2.58739,8.18532,5,-0.0188154,0.0621709,0.997888
4.73,84.0359,2.62479,8.17505,5,-0.0181148,0.0601419,0.998025
4.74,84.1459,2.6622,8.16475,5,-0.0174108,0.0581055,0.998159
4.75,84.2558,2.69962,8.15442,5,-0.0167035,0.0560617,0.998288
4.76,84.3655,2.73705,8.14405,5,-0.0159929,0.0540107,0.998412
4.77,84.4751,2.7745,8.13366,5,-0.0152791,0.0519523,0.998533
4.78,84.5846,2.81195,8.12324,5,-0.0145621,0.0498867,0.998649
4.79,84.6939,2.8494,8.11278,5,-0.013842,0.0478139,0.99876
4.8,84.8031,2.88686,8.1023,5,-0.0131189,0.0457338,0.998868
4.81,84.9121,2.92432,8.09179,5,-0.0123927,0.0436465,0.99897
4.82,85.0211,2.96179,8.08125,5,-0.0116636,0.0415521,0.999068
4.83,85.1298,2.99924,8.07067,5,-0.0109315,0.0394506,0.999162
4.84,85.2385,3.0367,8.06007,5,-0.0101966,0.0373419,0.999251
4.85,85.347,3.07415,8.04945,5,-0.00945889,0.0352262,0.999335
4.86,85.4554,3.11159,8.03879,5,-0.00871843,0.0331034,0.999414
4.87,85.5637,3.14902,8.0281,5,-0.00797527,0.0309736,0.999488
4.88,85.6719,3.18644,8.01739,5,-0.00722949,0.0288368,0.999558
4.89,85.7799,3.22385,8.00665,5,-0.00648113,0.0266931,0.999623
4.9,85.8878,3.26124,7.99588,5,-0.00573025,0.0245425,0.999682
4.91,85.9956,3.29861,7.98509,5,-0.00497691,0.0223849,0.999737
4.92,86.1032,3.33596,7.97427,5,-0.00422118,0.0202205,0.999787
4.93,86.2108,3.37329,7.96342,5,-0.00346312,0.0180492,0.999831
4.94,86.3182,3.4106,7.95254,5,-0.00270278,0.0158712,0.99987
4.95,86.4255,3.44789,7.94164,5,-0.00194024,0.0136863,0.999904
4.96,86.5327,3.48514,7.93071,5,-0.00117554,0.0114947,0.999933
4.97,86.6398,3.52237,7.91975,5,-0.00040877,0.00929642,0.999957
4.98,86.7467,3.55956,7.90877,5,0.000360021,0.00709142,0.999975
4.99,86.8535,3.59673,7.89777,5,0.00113076,0.00487976,0.999987
5,86.9603,3.63385,7.88673,5,0.00190339,0.00266147,0.999995
5.01,87.0669,3.67094,7.87567,5,0.00267785,0.000436566,0.999996
5.02,87.1734,3.70799,7.86459,5,0.00345405,-0.00179491,0.999992
5.03,87.2798,3.745,7.85348,5,0.00423194,-0.00403293,0.999983
5.04,87.3861,3.78197,7.84234,5,0.00501144,-0.00627747,0.999968
5.05,87.4922,3.81889,7.83118,5,0.00579249,-0.00852849,0.999947
5.06,87.5983,3.85576,7.81999,5,0.00657501,-0.010786,0.99992
5.07,87.7042,3.89259,7.80878,5,0.00735893,-0.0130499,0.999888
5.08,87.8101,3.92936,7.79754,5,0.00814418,-0.0153201,0.999849
5.09,87.9159,3.96608,7.78627,5,0.00893068,-0.0175968,0.999805
5.1,88.0215,4.00275,7.77498,5,0.00971837,-0.0198797,0.999755
5.11,88.127,4.03936,7.76367,5,0.0105072,-0.022169,0.999699
5.12,88.2325,4.0759,7.75233,5,0.011297,-0.0244645,0.999637
5.13,88.3378,4.11239,7.74096,5,0.0120878,-0.0267662,0.999569
5.14,88.4431,4.14882,7.72957,5,0.0128794,-0.0290741,0.999494
5.15,88.5482,4.18517,7.71815,5,0.0136719,-0.0313882,0.999414
5.16,88.6533,4.22146,7.70671,5,0.0144651,-0.0337084,0.999327
5.17,88.7582,4.25769,7.69524,5,0.0152589,-0.0360347,0.999234
5.18,88.8631,4.29383,7.68375,5,0.0160533,-0.0383671,0.999135
5.19,88.9679,4.32991,7.67223,5,0.0168481,-0.0407055,0.999029
5.2,89.0725,4.36591,7.66068,5,0.0176434,-0.0430499,0.998917
5.21,89.1771,4.40183,7.64911,5,0.018439,-0.0454002,0.998799
5.22,89.2816,4.43767,7.63751,5,0.0192349,-0.0477565,0.998674
5.23,89.386,4.47343,7.62589,5,0.0200308,-0.0501187,0.998542
5.24,89.4903,4.50911,7.61424,5,0.0208269,-0.0524867,0.998404
5.25,89.5946,4.5447,7.60256,5,0.021623,-0.0548605,0.99826
5.26,89.6987,4.5802,7.59086,5,0.0224189,-0.0572402,0.998109
5.27,89.8028,4.61561,7.57913,5,0.0232147,-0.0596256,0.997951
5.28,89.9067,4.65093,7.56737,5,0.0240102,-0.0620167,0.997786
5.29,90.0106,4.68616,7.55558,5,0.0248054,-0.0644134,0.997615
5.3,90.1144,4.72129,7.54377,5,0.0256001,-0.0668158,0.997437
5.31,90.2182,4.75631,7.53193,5,0.0263942,-0.0692238,0.997252
5.32,90.3218,4.79124,7.52006,5,0.0271878,-0.0716374,0.99706
5.33,90.4254,4.82607,7.50816,5,0.0279806,-0.0740565,0.996861
5.34,90.5289,4.86079,7.49624,5,0.0287727,-0.0764811,0.996656
5.35,90.6323,4.8954,7.48428,5,0.0295638,-0.0789111,0.996443
5.36,90.7356,4.92991,7.4723,5,0.0303539,-0.0813465,0.996224
5.37,90.8389,4.9643,7.46029,5,0.031143,-0.0837872,0.995997
5.38,90.9421,4.99858,7.44824,5,0.0319309,-0.0862333,0.995763
5.39,91.0452,5.03274,7.43617,5,0.0327175,-0.0886847,0.995522
5.4,91.1482,5.06679,7.42407,5,0.0335028,-0.0911413,0.995274
5.41,91.2512,5.10071,7.41194,5,0.0342866,-0.0936031,0.995019
5.42,91.3541,5.13452,7.39977,5,0.0350689,-0.0960701,0.994757
5.43,91.4569,5.1682,7.38758,5,0.0358495,-0.0985422,0.994487
5.44,91.5597,5.20175,7.37535,5,0.0366284,-0.101019,0.99421
5.45,91.6624,5.23517,7.36309,5,0.0374055,-0.103502,0.993926
5.46,91.765,5.26847,7.3508,5,0.0381806,-0.105989,0.993634
5.47,91.8675,5.30163,7.33848,5,0.0389537,-0.108481,0.993335
5.48,91.97,5.33466,7.32612,5,0.0397246,-0.110978,0.993029
5.49,92.0725,5.36755,7.31373,5,0.0404934,-0.11348,0.992715
5.5,92.1749,5.4003,7.30131,5,0.0412597,-0.115987,0.992393
5.51,92.2772,5.43291,7.28885,5,0.0420237,-0.118498,0.992065
5.52,92.3794,5.46537,7.27635,5,0.0427851,-0.121014,0.991728
5.53,92.4816,5.49769,7.26382,5,0.0435439,-0.123535,0.991384
5.54,92.5837,5.52986,7.25126,5,0.0442999,-0.12606,0.991033
5.55,92.6858,5.56189,7.23866,5,0.0450532,-0.12859,0.990674
5.56,92.7878,5.59376,7.22602,5,0.0458034,-0.131125,0.990307
5.57,92.8898,5.62547,7.21334,5,0.0465506,-0.133664,0.989933
5.58,92.9917,5.65703,7.20063,5,0.0472947,-0.136207,0.989551
5.59,93.0935,5.68843,7.18787,5,0.0480355,-0.138755,0.989161
5.6,93.1953,5.71967,7.17508,5,0.048773,-0.141307,0.988764
5.61,93.2971,5.75075,7.16225,5,0.049507,-0.143863,0.988358
5.62,93.3988,5.78166,7.14938,5,0.0502374,-0.146424,0.987945
5.63,93.5004,5.81241,7.13647,5,0.0509642,-0.148988,0.987525
5.64,93.602,5.84298,7.12351,5,0.0516872,-0.151557,0.987096
5.65,93.7036,5.87339,7.11052,5,0.0524063,-0.15413,0.98666
5.66,93.8051,5.90362,7.09748,5,0.0531214,-0.156707,0.986216
5.67,93.9065,5.93367,7.0844,5,0.0538324,-0.159287,0.985763
5.68,94.0079,5.96355,7.07127,5,0.0545393,-0.161872,0.985303
5.69,94.1093,5.99325,7.0581,5,0.0552418,-0.16446,0.984836
5.7,94.2106,6.02276,7.04489,5,0.0559398,-0.167053,0.98436
5.71,94.3119,6.05209,7.03163,5,0.0566334,-0.169649,0.983876
5.72,94.4131,6.08123,7.01832,5,0.0573223,-0.172248,0.983384
5.73,94.5143,6.11019,7.00496,5,0.0580065,-0.174851,0.982885
5.74,94.6154,6.13895,6.99156,5,0.0586858,-0.177458,0.982377
5.75,94.7165,6.16752,6.97811,5,0.0593602,-0.180068,0.981861
5.76,94.8176,6.19589,6.96461,5,0.0600294,-0.182681,0.981338
5.77,94.9186,6.22407,6.95106,5,0.0606935,-0.185298,0.980806
5.78,95.0196,6.25205,6.93746,5,0.0613523,-0.187918,0.980267
5.79,95.1206,6.27982,6.9238,5,0.0620057,-0.190541,0.979719
5.8,95.2215,6.30739,6.9101,5,0.0626536,-0.193167,0.979163
5.81,95.3224,6.33476,6.89634,5,0.0632959,-0.195797,0.9786
5.82,95.4232,6.36192,6.88252,5,0.0639324,-0.198429,0.978028
5.83,95.524,6.38886,6.86865,5,0.0645631,-0.201064,0.977448
5.84,95.6248,6.41559,6.85473,5,0.0651879,-0.203702,0.97686
5.85,95.7255,6.44211,6.84075,5,0.0658066,-0.206343,0.976264
5.86,95.8263,6.46841,6.82671,5,0.0664191,-0.208987,0.97566
5.87,95.9269,6.4945,6.81261,5,0.0670254,-0.211633,0.975048
5.88,96.0276,6.52036,6.79846,5,0.0676252,-0.214282,0.974428
5.89,96.1282,6.54599,6.78424,5,0.0682186,-0.216933,0.9738
5.9,96.2288,6.57141,6.76996,5,0.0688053,-0.219587,0.973164
5.91,96.3294,6.59659,6.75563,5,0.0693853,-0.222243,0.972519
5.92,96.4299,6.62154,6.74122,5,0.0699585,-0.224902,0.971867
5.93,96.5304,6.64627,6.72676,5,0.0705248,-0.227562,0.971206
5.94,96.6309,6.67075,6.71223,5,0.071084,-0.230225,0.970538
5.95,96.7314,6.695,6.69763,5,0.071636,-0.23289,0.969861
5.96,96.8318,6.71902,6.68297,5,0.0721808,-0.235556,0.969177
5.97,96.9322,6.74279,6.66824,5,0.0727182,-0.238225,0.968484
5.98,97.0326,6.76632,6.65345,5,0.0732481,-0.240895,0.967783
5.99,97.1329,6.7896,6.63858,5,0.0737704,-0.243567,0.967074
6,97.2333,6.81264,6.62364,5,0.074285,-0.246241,0.966358
6.01,97.3336,6.83543,6.60863,5,0.0747919,-0.248916,0.965633
6.02,97.4339,6.85796,6.59355,5,0.0752908,-0.251592,0.9649
6.03,97.5342,6.88025,6.5784,5,0.0757816,-0.25427,0.96416
6.04,97.6344,6.90228,6.56317,5,0.0762644,-0.25695,0.963411
6.05,97.7346,6.92405,6.54786,5,0.0767389,-0.25963,0.962654
6.06,97.8349,6.94556,6.53248,5,0.0772051,-0.262312,0.96189
6.07,97.9351,6.9668,6.51702,5,0.0776628,-0.264994,0.961117
6.08,98.0352,6.98779,6.50148,5,0.078112,-0.267678,0.960337
6.09,98.1354,7.00851,6.48587,5,0.0785526,-0.270362,0.959549
6.1,98.2355,7.02895,6.47017,5,0.0789843,-0.273047,0.958753
6.11,98.3357,7.04913,6.45439,5,0.0794073,-0.275733,0.957949
6.12,98.4358,7.06904,6.43852,5,0.0798212,-0.278419,0.957137
6.13,98.5359,7.08867,6.42258,5,0.0802261,-0.281105,0.956318
6.14,98.6359,7.10803,6.40654,5,0.0806218,-0.283792,0.95549
6.15,98.736,7.12711,6.39042,5,0.0810083,-0.28648,0.954655
6.16,98.836,7.1459,6.37421,5,0.0813854,-0.289167,0.953813
6.17,98.9361,7.16442,6.35792,5,0.0817531,-0.291854,0.952962
6.18,99.0361,7.18264,6.34153,5,0.0821112,-0.294542,0.952104
6.19,99.1361,7.20059,6.32505,5,0.0824596,-0.297229,0.951239
6.2,99.2361,7.21824,6.30848,5,0.0827983,-0.299916,0.950366
6.21,99.3361,7.2356,6.29182,5,0.0831271,-0.302602,0.949485
6.22,99.436,7.25267,6.27506,5,0.0834461,-0.305288,0.948597
6.23,99.536,7.26944,6.25821,5,0.0837549,-0.307974,0.947701
6.24,99.6359,7.28592,6.24126,5,0.0840537,-0.310659,0.946798
6.25,99.7359,7.30209,6.22421,5,0.0843422,-0.313343,0.945887
6.26,99.8358,7.31797,6.20706,5,0.0846205,-0.316026,0.944969
6.27,99.9357,7.33354,6.18981,5,0.0848883,-0.318708,0.944044
6.28,100.036,7.34881,6.17245,5,0.0851457,-0.321389,0.943112
6.29,100.135,7.36377,6.155,5,0.0853925,-0.324068,0.942172
6.3,100.235,7.37842,6.13744,5,0.0856286,-0.326747,0.941225
6.31,100.335,7.39275,6.11977,5,0.085854,-0.329424,0.940271
6.32,100.435,7.40678,6.10199,5,0.0860686,-0.332099,0.93931
6.33,100.535,7.42049,6.08411,5,0.0862723,-0.334772,0.938341
6.34,100.635,7.43388,6.06612,5,0.086465,-0.337444,0.937366
6.35,100.735,7.44696,6.04802,5,0.0866466,-0.340114,0.936384
6.36,100.834,7.45971,6.0298,5,0.0868171,-0.342782,0.935395
6.37,100.934,7.47214,6.01147,5,0.0869764,-0.345447,0.934399
6.38,101.034,7.48424,5.99302,5,0.0871245,-0.34811,0.933396
6.39,101.134,7.49602,5.97446,5,0.0872611,-0.350771,0.932387
6.4,101.234,7.50747,5.95578,5,0.0873863,-0.353429,0.931371
6.41,101.333,7.51858,5.93699,5,0.0875001,-0.356085,0.930348
6.42,101.433,7.52937,5.91807,5,0.0876022,-0.358737,0.929319
6.43,101.533,7.53982,5.89903,5,0.0876928,-0.361387,0.928283
6.44,101.633,7.54993,5.87986,5,0.0877716,-0.364034,0.927241
6.45,101.732,7.5597,5.86058,5,0.0878387,-0.366678,0.926192
6.46,101.832,7.56914,5.84116,5,0.0878939,-0.369318,0.925137
6.47,101.932,7.57823,5.82162,5,0.0879373,-0.371955,0.924076
6.48,102.032,7.58698,5.80195,5,0.0879688,-0.374588,0.923009
6.49,102.131,7.59538,5.78215,5,0.0879882,-0.377218,0.921935
6.5,102.231,7.60343,5.76222,5,0.0879956,-0.379843,0.920856
6.51,102.331,7.61114,5.74215,5,0.0879909,-0.382465,0.919771
6.52,102.43,7.61849,5.72195,5,0.0879741,-0.385083,0.918679
6.53,102.53,7.62549,5.70162,5,0.0879451,-0.387696,0.917582
6.54,102.63,7.63213,5.68115,5,0.0879038,-0.390305,0.91648
6.55,102.729,7.63842,5.66054,5,0.0878503,-0.392909,0.915371
6.56,102.829,7.64435,5.63979,5,0.0877844,-0.395509,0.914257
6.57,102.929,7.64992,5.6189,5,0.0877062,-0.398104,0.913138
6.58,103.028,7.65512,5.59786,5,0.0876155,-0.400694,0.912013
6.59,103.128,7.65996,5.57668,5,0.0875125,-0.403279,0.910883
6.6,103.227,7.66444,5.55536,5,0.087397,-0.405859,0.909747
6.61,103.327,7.66855,5.53388,5,0.087269,-0.408434,0.908607
6.62,103.427,7.67229,5.51226,5,0.0871285,-0.411003,0.907461
6.63,103.526,7.67565,5.49049,5,0.0869754,-0.413566,0.90631
6.64,103.626,7.67865,5.46857,5,0.0868097,-0.416124,0.905155
6.65,103.725,7.68127,5.4465,5,0.0866315,-0.418675,0.903994
6.66,103.825,7.68352,5.42427,5,0.0864407,-0.421221,0.902829
6.67,103.924,7.68538,5.40188,5,0.0862373,-0.423761,0.90166
6.68,104.024,7.68687,5.37934,5,0.0860212,-0.426294,0.900485
6.69,104.123,7.68798,5.35663,5,0.0857925,-0.42882,0.899307
6.7,104.223,7.6887,5.33377,5,0.0855511,-0.43134,0.898124
6.71,104.322,7.68904,5.31075,5,0.0852971,-0.433853,0.896937
6.72,104.422,7.689,5.28756,5,0.0850305,-0.43636,0.895745
6.73,104.521,7.68856,5.2642,5,0.0847512,-0.438859,0.89455
6.74,104.621,7.68774,5.24068,5,0.0844592,-0.441351,0.893351
6.75,104.72,7.68653,5.217,5,0.0841546,-0.443836,0.892148
6.76,104.82,7.68493,5.19314,5,0.0838374,-0.446313,0.890941
6.77,104.919,7.68293,5.16911,5,0.0835076,-0.448782,0.889731
6.78,105.018,7.68053,5.14491,5,0.0831651,-0.451244,0.888517
6.79,105.118,7.67775,5.12054,5,0.0828101,-0.453698,0.8873
6.8,105.217,7.67456,5.09599,5,0.0824425,-0.456144,0.886079
6.81,105.317,7.67097,5.07126,5,0.0820624,-0.458581,0.884855
6.82,105.416,7.66698,5.04635,5,0.0816698,-0.46101,0.883629
6.83,105.515,7.66259,5.02127,5,0.0812647,-0.463431,0.882399
6.84,105.614,7.6578,4.996,5,0.0808471,-0.465843,0.881166
6.85,105.714,7.65259,4.97055,5,0.0804171,-0.468246,0.879931
6.86,105.813,7.64699,4.94492,5,0.0799748,-0.47064,0.878693
6.87,105.912,7.64097,4.9191,5,0.0795201,-0.473025,0.877453
6.88,106.011,7.63455,4.89309,5,0.0790531,-0.475401,0.87621
6.89,106.111,7.62771,4.86689,5,0.0785739,-0.477767,0.874965
6.9,106.21,7.62046,4.8405,5,0.0780825,-0.480124,0.873718
6.91,106.309,7.6128,4.81392,5,0.077579,-0.482471,0.872469
6.92,106.408,7.60473,4.78715,5,0.0770634,-0.484809,0.871219
6.93,106.507,7.59623,4.76018,5,0.0765358,-0.487136,0.869966
6.94,106.606,7.58732,4.73301,5,0.0759963,-0.489453,0.868712
6.95,106.705,7.578,4.70565,5,0.0754449,-0.49176,0.867456
6.96,106.804,7.56825,4.67809,5,0.0748816,-0.494057,0.866199
6.97,106.903,7.55808,4.65032,5,0.0743067,-0.496343,0.86494
6.98,107.002,7.54749,4.62235,5,0.0737201,-0.498618,0.863681
6.99,107.101,7.53647,4.59418,5,0.0731219,-0.500883,0.862421
7,107.2,7.52503,4.5658,5,0.0725122,-0.503137,0.861159
7.01,107.299,7.51317,4.53722,5,0.0718911,-0.505379,0.859897
7.02,107.398,7.50087,4.50843,5,0.0712586,-0.507611,0.858635
7.03,107.496,7.48815,4.47942,5,0.070615,-0.509831,0.857372
7.04,107.595,7.475,4.45021,5,0.0699602,-0.512039,0.856108
7.05,107.694,7.46142,4.42078,5,0.0692944,-0.514236,0.854845
7.06,107.793,7.44741,4.39113,5,0.0686177,-0.516421,0.853581
7.07,107.891,7.43297,4.36127,5,0.0679301,-0.518595,0.852317
7.08,107.99,7.41809,4.33119,5,0.0672318,-0.520756,0.851054
7.09,108.089,7.40278,4.30089,5,0.066523,-0.522905,0.849791
7.1,108.187,7.38703,4.27038,5,0.0658036,-0.525042,0.848528
7.11,108.286,7.37085,4.23963,5,0.0650739,-0.527167,0.847267
7.12,108.384,7.35423,4.20867,5,0.0643339,-0.529279,0.846005
7.13,108.483,7.33717,4.17748,5,0.0635838,-0.531378,0.844745
7.14,108.581,7.31967,4.14606,5,0.0628238,-0.533465,0.843486
7.15,108.679,7.30173,4.11442,5,0.0620538,-0.535538,0.842228
7.16,108.778,7.28335,4.08254,5,0.0612742,-0.537599,0.840971
7.17,108.876,7.26453,4.05043,5,0.0604849,-0.539647,0.839716
7.18,108.974,7.24527,4.01809,5,0.0596862,-0.541681,0.838462
7.19,109.073,7.22556,3.98552,5,0.0588782,-0.543702,0.83721
7.2,109.171,7.20541,3.95271,5,0.058061,-0.54571,0.83596
7.21,109.269,7.18482,3.91967,5,0.0572348,-0.547704,0.834712
7.22,109.367,7.16377,3.88638,5,0.0563997,-0.549684,0.833466
7.23,109.465,7.14228,3.85286,5,0.0555559,-0.551651,0.832223
